sentence_good,sentence_bad,field,linguistics_term,UID,simple_LM_method,one_prefix_method,two_prefix_method,lexically_identical,pair_id,one_prefix_prefix,one_prefix_word_good,one_prefix_word_bad,pairID
I can travel only in July because I study at an engineer's school in France and in summer we have our holidays from July.,I can travel only in July because I study in an engineer's school in France and in summer we have our holidays from July.,syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,I can travel only in July because I study,at,in,2024.0
I can travel only in July because I study at an engineer's school in France and in summer we have our holidays from July.,I can travel only in July because I study at an engineer's school in France and in summer we have our holidays since July.,syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,I can travel only in July because I study at an engineer's school in France and in summer we have our holidays,from,since,2025.0
Perhaps at the next concert we will go together. I will keep you informed about it.,Perhaps in the next concert we will go together. I will keep you informed about it.,syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,Perhaps,at,in,2026.0
I was delighted to hear that I won the prize of two weeks at Camp California in the U.S.A.,I was delighted to hear that I won the prize for two weeks at Camp California in the U.S.A.,syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,I was delighted to hear that I won the prize,of,for,2027.0
I would be very grateful if you could give me more details as soon as possible.,I would be very grateful for you could give me more details as soon as possible.,syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,I would be very grateful,if,for,2028.0
"I haven't written to you for the last two months, because I have been very busy helping and organizing the pop concert which took place near my town.","I haven't written to you since the last two months, because I have been very busy helping and organizing the pop concert which took place near my town.",syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,I haven't written to you,for,since,2029.0
"Secondly, I helped them to prepare the clothes and the costumes during the concert. Although I have never worked with clothes and art before, I enjoyed it very much.","Secondly, I helped them to prepare the clothes and the costumes during the concert. Although I have never worked about clothes and art before, I enjoyed it very much.",syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,"Secondly, I helped them to prepare the clothes and the costumes during the concert. Although I have never worked",with,about,2030.0
"What I liked most about my experience at the concert was the great atmosphere behind the stage and the live music, which made me feel great and happy. What's more, I had an opportunity to meet a singer who I love and I dream about.","What I liked most about my experience from the concert was the great atmosphere behind the stage and the live music, which made me feel great and happy. What's more, I had an opportunity to meet a singer who I love and I dream about.",syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,What I liked most about my experience,at,from,2031.0
I would like to say that I am not satisfied with it.,I would like to say that I am not satisfied of it.,syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,I would like to say that I am not satisfied,with,of,2032.0
"For example, education, research into the universe and other things.","For example, education, research of the universe and other things.",syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,"For example, education, research",into,of,2033.0
We were bored with waiting.,We were bored to waiting.,syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,We were bored,with,to,2034.0
I can buy things on the Internet.,I can buy things from the Internet.,syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,I can buy things,on,from,2036.0
"Despite the distances, we can keep our friendship close and in a cheap way.","Despite the distances, we can keep our friendship close and with a cheap way.",syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,"Despite the distances, we can keep our friendship close and",in,with,2037.0
"Besides this, the information goes faster than it used to now and it's available at the same time in every part of the world.","Besides this, the information goes faster than it used to now and it's available in the same time in every part of the world.",syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,"Besides this, the information goes faster than it used to now and it's available",at,in,2038.0
"Besides this, the information goes faster than it used to now and it's available at the same time in every part of the world.","Besides this, the information goes faster than it used to now and it's available at the same time to every part of the world.",syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,"Besides this, the information goes faster than it used to now and it's available at the same time",in,to,2039.0
"On the other hand, we can feel more comfortable with them providing us with support in our hard tasks and setting us free to apply our intelligence and efforts to more important things.","On the other hand, we can feel more comfortable with them providing us with support to our hard tasks and setting us free to apply our intelligence and efforts to more important things.",syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,"On the other hand, we can feel more comfortable with them providing us with support",in,to,2040.0
"In conclusion, we are able to feel or to recognize the benefits of the modern technologies but we should be aware of how they are introduced into our lives to avoid the dangerous side of TECHNOLOGY.","In conclusion, we are able to feel or to recognize the benefits of the modern technologies but we should be aware about how they are introduced into our lives to avoid the dangerous side of TECHNOLOGY.",syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,"In conclusion, we are able to feel or to recognize the benefits of the modern technologies but we should be aware",of,about,2041.0
"In conclusion, we are able to feel or to recognize the benefits of the modern technologies but we should be aware of how they are introduced into our lives to avoid the dangerous side of TECHNOLOGY.","In conclusion, we are able to feel or to recognize the benefits of the modern technologies but we should be aware of how they are introduced in our lives to avoid the dangerous side of TECHNOLOGY.",syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,"In conclusion, we are able to feel or to recognize the benefits of the modern technologies but we should be aware of how they are introduced",into,in,2042.0
"As we can understand by observing the fashion of each century, the style of dressing changes radically over the years.","As we can understand by observing the fashion of each century, the style of dressing changes radically through the years.",syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,"As we can understand by observing the fashion of each century, the style of dressing changes radically",over,through,2044.0
But this time it was something more important than any other time.,But this time it was something more important that any other time.,syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,But this time it was something more important,than,that,2046.0
Why not talk about social life just sitting around a table with no rush.,Why not talk about social life just sitting around a table without no rush.,syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,Why not talk about social life just sitting around a table,with,without,2050.0
"In addition to all this, there was no discount on the price of the tickets for students either, contrary to what I was told on the phone when I asked for more information.","In addition to all this, there was no discount in the price of the tickets for students either, contrary to what I was told on the phone when I asked for more information.",syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,"In addition to all this, there was no discount",on,in,2052.0
"In addition to all this, there was no discount on the price of the tickets for students either, contrary to what I was told on the phone when I asked for more information.","In addition to all this, there was no discount on the price of the tickets for students either, contrary to what I was told by the phone when I asked for more information.",syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,"In addition to all this, there was no discount on the price of the tickets for students either, contrary to what I was told",on,by,2053.0
"But, to our surprise, it was closed.","But, for our surprise, it was closed.",syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,"But,",to,for,2054.0
"So, because of the things I have mentioned, I think I should be given some money back.","So, due to the things I have mentioned, I think I should be given some money back.",syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,"So,",because of,due to,2055.0
I would say that the worst thing about this development for me is that I experience more and more stress in almost every aspect of my life.,I would say that the worst thing of this development for me is that I experience more and more stress in almost every aspect of my life.,syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,I would say that the worst thing,about,of,2056.0
"There is not enough time to do a lot of things ; and if I want to do them, I realize that my life is devoted to my duties without leaving any time for pleasures.","There is not enough time to do a lot of things ; and if I want to do them, I realize that my life is devoted in my duties without leaving any time for pleasures.",syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,"There is not enough time to do a lot of things ; and if I want to do them, I realize that my life is devoted",to,in,2057.0
"There is not enough time to do a lot of things ; and if I want to do them, I realize that my life is devoted to my duties without leaving any time for pleasures.","There is not enough time to do a lot of things ; and if I want to do them, I realize that my life is devoted to my duties without leaving any time to pleasures.",syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,"There is not enough time to do a lot of things ; and if I want to do them, I realize that my life is devoted to my duties without leaving any time",for,to,2058.0
"In addition to this, there is less communication between members of my family, because when we arrive home after an exhausting day racing against time, the only thing we want to do is lie on the sofa while watching television.","In addition to this, there is less communication between members of my family, because when we arrive home after an exhausting day racing with time, the only thing we want to do is lie on the sofa while watching television.",syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,"In addition to this, there is less communication between members of my family, because when we arrive home after an exhausting day racing",against,with,2059.0
"In addition to this, there is less communication between members of my family, because when we arrive home after an exhausting day racing against time, the only thing we want to do is lie on the sofa while watching television.","In addition to this, there is less communication between members of my family, because when we arrive home after an exhausting day racing against time, the only thing we want to do is lie in the sofa while watching television.",syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,"In addition to this, there is less communication between members of my family, because when we arrive home after an exhausting day racing against time, the only thing we want to do is lie",on,in,2060.0
Thank you for organising the school trip to London.,Thank you for organising the school trip in London.,syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,Thank you for organising the school trip,to,in,2063.0
"Even if we do not have enough time for shopping after the show, we will be able to go shopping during our free time on 15th March.","Even if we do not have enough time for shopping after the show, we will be able to go shopping at our free time on 15th March.",syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,"Even if we do not have enough time for shopping after the show, we will be able to go shopping",during,at,2064.0
"However, I think that they mix them up and that they should think about the right to privacy.","However, I think that they mix them up and that they should think about the right of privacy.",syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,"However, I think that they mix them up and that they should think about the right",to,of,2065.0
"At the time, Pat and I had a close relationship.","By the time, Pat and I had a close relationship.",syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,,At,By,2066.0
In your letter you asked me when I would prefer to travel. I will be able to travel only in July because I have to work and I can take some days off in that month.,In your letter you asked me when I would prefer to travel. I will be able to travel only on July because I have to work and I can take some days off in that month.,syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,In your letter you asked me when I would prefer to travel. I will be able to travel only,in,on,2067.0
In your letter you asked me when I would prefer to travel. I will be able to travel only in July because I have to work and I can take some days off in that month.,In your letter you asked me when I would prefer to travel. I will be able to travel only in July because I have to work and I can take some days off on that month.,syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,In your letter you asked me when I would prefer to travel. I will be able to travel only in July because I have to work and I can take some days off,in,on,2068.0
It is as if they lose their conscience while they are shopping.,It is like if they lose their conscience while they are shopping.,syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,It is,as,like,2069.0
"Taking photographs during the holiday is a very good memory for me, and I can share my adventures with my friends.","Taking photographs during the holiday is a very good memory for me, and I can share my adventures to my friends.",syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,"Taking photographs during the holiday is a very good memory for me, and I can share my adventures",with,to,2070.0
"In contrast to this, I could swim when I was six.","With contrast to this, I could swim when I was six.",syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,,In,With,2071.0
The aim of this report is to suggest lessons and some activities which should be filmed in the video about my school.,The aim of this report is to suggest lessons and some activities which should be filmed in the video from my school.,syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,The aim of this report is to suggest lessons and some activities which should be filmed in the video,about,from,2072.0
They are also the lessons which English people and other foreigners are particularly curious about.,They are also the lessons which English people and other foreigners are particularly curious in.,syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,They are also the lessons which English people and other foreigners are particularly curious,about,in,2073.0
Therefore I regard the Internet as quite a powerful tool and I believe it has given more strength to relationships between people.,Therefore I regard the Internet as quite a powerful tool and I believe it has given more strength to relationships among people.,syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,Therefore I regard the Internet as quite a powerful tool and I believe it has given more strength to relationships,between,among,2077.0
"Regarding your first question, I would like to travel only in July because it is my school holiday so I would not miss any classes.","Regarding your first question, I would like to travel only at July because it is my school holiday so I would not miss any classes.",syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,"Regarding your first question, I would like to travel only",in,at,2078.0
I received your letter and would be glad to spend two weeks at Camp California in the U.S.A. but I will only be able to go in July because in June I will be in Austria with a friend and for August I have rented an apartment with my family.,I received your letter and would be glad to spend two weeks at Camp California in the U.S.A. but I will only be able to go in July for in June I will be in Austria with a friend and for August I have rented an apartment with my family.,syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,I received your letter and would be glad to spend two weeks at Camp California in the U.S.A. but I will only be able to go in July,because,for,2083.0
I received your letter and would be glad to spend two weeks at Camp California in the U.S.A. but I will only be able to go in July because in June I will be in Austria with a friend and for August I have rented an apartment with my family.,I received your letter and would be glad to spend two weeks at Camp California in the U.S.A. but I will only be able to go in July because in June I will be in Austria with a friend and in August I have rented an apartment with my family.,syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,I received your letter and would be glad to spend two weeks at Camp California in the U.S.A. but I will only be able to go in July because in June I will be in Austria with a friend and,for,in,2084.0
I play tennis very well since I have played it since I was a child but I am a novice at photography and I would like to try it as I have always been interested in it.,I play tennis very well since I have played it since I was a child but I am a novice in photography and I would like to try it as I have always been interested in it.,syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,I play tennis very well since I have played it since I was a child but I am a novice,at,in,2085.0
I am very good at swimming.,I am very good in swimming.,syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,I am very good,at,in,2086.0
I'm not so good at tennis but I would like to play it to get some practice.,I'm not so good in tennis but I would like to play it to get some practice.,syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,I'm not so good,at,in,2087.0
"I think the people who enjoy shopping are greedy for materialistic things and they haven't any interests in the spirit (?), in the intellectual life.","I think the people who enjoy shopping are greedy for materialistic things and they haven't any interests for the spirit (?), in the intellectual life.",syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,I think the people who enjoy shopping are greedy for materialistic things and they haven't any interests,in,for,2088.0
They are wasting time in their life for nothing.,They are wasting time of their life for nothing.,syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,They are wasting time,in,of,2089.0
"In my opinion we must spend more time on more interesting things than shopping, like sport, reading, chatting about ideas which make our lives better.","In my opinion we must spend more time for more interesting things than shopping, like sport, reading, chatting about ideas which make our lives better.",syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,In my opinion we must spend more time,on,for,2090.0
"For the two activities I can choose, I would like to play tennis : I have some experience of this sport, because I played tennis for seven years and it is still my favourite activity.","For the two activities I can choose, I would like to play tennis : I have some experience in this sport, because I played tennis for seven years and it is still my favourite activity.",syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,"For the two activities I can choose, I would like to play tennis : I have some experience",of,in,2091.0
"For the two activities I can choose, I would like to play tennis : I have some experience of this sport, because I played tennis for seven years and it is still my favourite activity.","For the two activities I can choose, I would like to play tennis : I have some experience of this sport, because I played tennis during seven years and it is still my favourite activity.",syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,"For the two activities I can choose, I would like to play tennis : I have some experience of this sport, because I played tennis",for,during,2092.0
But then it was closed for repairs.,But then it was closed because of repairs.,syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,But then it was closed,for,because of,2093.0
Because of all this trouble I think we should have our money back.,Due to all this trouble I think we should have our money back.,syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,,Because of,Due to,2094.0
So I am asking you : why do you advertise it if is not going to be available to the audience?,So I am asking you : why do you advertise it if is not going to be available for the audience?,syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,So I am asking you : why do you advertise it if is not going to be available,to,for,2098.0
"First, I am very disappointed about the star.","First, I am very disappointed with the star.",syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,"First, I am very disappointed",about,with,2100.0
"But, then my mother talked to Pat's mother and she mentioned it, and my mother cancelled the trip to Africa.","But, then my mother talked with Pat's mother and she mentioned it, and my mother cancelled the trip to Africa.",syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,"But, then my mother talked",to,with,2102.0
I thought it was worthwhile to have spent two days at the Arts Festival in the end.,I thought it was worthwhile to have spent two days in the Arts Festival in the end.,syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,I thought it was worthwhile to have spent two days,at,in,2103.0
I thought it was worthwhile to have spent two days at the Arts Festival in the end.,I thought it was worthwhile to have spent two days at the Arts Festival at the end.,syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,I thought it was worthwhile to have spent two days at the Arts Festival,in,at,2104.0
He was just able to kill it by cutting the snake in half by using his knife which was as sharp as a sickle.,He was just able to kill it by cutting the snake into half by using his knife which was as sharp as a sickle.,syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,He was just able to kill it by cutting the snake,in,into,2106.0
So in conclusion I want to give you one piece of advice - try to organise your shows more carefully.,So as conclusion I want to give you one piece of advice - try to organise your shows more carefully.,syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,So,in,as,2113.0
I would be grateful if you could consider our suggestion and please inform us of your decision as soon as possible.,I would be grateful if you could consider our suggestion and please inform us about your decision as soon as possible.,syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,I would be grateful if you could consider our suggestion and please inform us,of,about,2114.0
It is of benefit to themselves and the public.,It is of benefit for themselves and the public.,syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,It is of benefit,to,for,2115.0
I've had unpleasant experiences on my last holidays when I had to stay in a tent.,I've had unpleasant experiences from my last holidays when I had to stay in a tent.,syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,I've had unpleasant experiences,on,from,2116.0
"I am writing, on behalf of all my English class, to thank you for the opportunity you are giving us to spend three days in London, but also to suggest some modifications to the programme.","I am writing, on behalf of all my English class, to thank you for the opportunity you are giving us to spend three days in London, but also to suggest some modifications in the programme.",syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,"I am writing, on behalf of all my English class, to thank you for the opportunity you are giving us to spend three days in London, but also to suggest some modifications",to,in,2117.0
"The programme you have already organised is very interesting, especially because it provides a good combination of cultural visits and more relaxed activities.","The programme you have already organised is very interesting, especially because it provides a good combination between cultural visits and more relaxed activities.",syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,"The programme you have already organised is very interesting, especially because it provides a good combination",of,between,2118.0
We all agree that we have enough time on Wednesday for shopping.,We all agree that we have enough time in Wednesday for shopping.,syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,We all agree that we have enough time,on,in,2119.0
I hope that you will agree to this suggestion.,I hope that you will agree with this suggestion.,syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,I hope that you will agree,to,with,2120.0
Your programme for Tuesday is very interesting.,Your programme of Tuesday is very interesting.,syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,Your programme,for,of,2121.0
I am looking forward to hearing your opinion about my suggestion.,I am looking forward to hearing your opinion on my suggestion.,syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,I am looking forward to hearing your opinion,about,on,2122.0
""" Home"" has so much meaning for people.",""" Home"" has so much meaning to people.",syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,""" Home"" has so much meaning",for,to,2123.0
Home is an institution that creates humans and makes them people and good members of their communities.,Home is an institution that creates humans and makes them people and good members in their communities.,syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,Home is an institution that creates humans and makes them people and good members,of,in,2124.0
These 2 feelings can not be replaced by any Technology but we can use them to make a better home in the future.,These 2 feelings can not be replaced by any Technology but we can use them to make a better home of the future.,syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,These 2 feelings can not be replaced by any Technology but we can use them to make a better home,in,of,2125.0
"It's quite difficult to talk about our school rules actually, but I'll try to help you somehow.","It's quite difficult to talk bout our school rules actually, but I'll try to help you somehow.",syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,It's quite difficult to talk,about,bout,2126.0
"Hope it will be interesting for you. By the way, are you allowed to smoke in the school?","Hope it will be interesting for you. Bu the way, are you allowed to smoke in the school?",syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,Hope it will be interesting for you.,By,Bu,2127.0
"They understand that I can make my own decisions, but I know they will never leave me and they will help me and my brother any time we need it. I think the only rule in my house is to care about each other.","They understand that I can make my own decisions, but I know they will never leave me and they will help me and my brother any time we need it. I think the only rule in my house is to care bout each other.",syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,"They understand that I can make my own decisions, but I know they will never leave me and they will help me and my brother any time we need it. I think the only rule in my house is to care",about,bout,2128.0
I am writing to you to answer the questions in your letter.,I am writing to you to answer the questions from your letter.,syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,I am writing to you to answer the questions,in,from,2129.0
"I started training in 1996, and I have never given it up.","I started training since 1996, and I have never given it up.",syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,I started training,in,since,2130.0
Photography is my hobby. I can remember that I used to take photographs of the exhibitions or during the holidays.,Photography is my hobby. I can remember that I used to take photographs on the exhibitions or during the holidays.,syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,Photography is my hobby. I can remember that I used to take photographs,of,on,2131.0
They are always waiting for a long time for women to finish their shopping.,They are always waiting for a long time after women to finish their shopping.,syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,They are always waiting for a long time,for,after,2132.0
I am writing to you because there were deviations from the advertisement which was published in the newspaper.,I am writing to you because there were deviations from the advertisement which was published on the newspaper.,syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,I am writing to you because there were deviations from the advertisement which was published,in,on,2133.0
I was not really satisfied with the show and I certainly believe that it was not a perfect evening out.,I was not really satisfied about the show and I certainly believe that it was not a perfect evening out.,syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,I was not really satisfied,with,about,2135.0
"By the way, I want you to give me my money back because of the wasted time, and I think that you understand.","By the way, I want you to give me my money back for the wasted time, and I think that you understand.",syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,"By the way, I want you to give me my money back",because of,for,2137.0
"When someone comes specially to see Danny Brook acting, one of my favourite singers, whose career I have been following from the beginning, and Danny Brook never appears, and nobody gives any reason to the audience, how should one feel?","When someone comes specially to see Danny Brook acting, one of my favourite singers, whose career I have been following since the beginning, and Danny Brook never appears, and nobody gives any reason to the audience, how should one feel?",syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,"When someone comes specially to see Danny Brook acting, one of my favourite singers, whose career I have been following",from,since,2143.0
"Of course, you should give a refund for the money spent, not only to me but to all the audience.","Of course, you should give a refund of the money spent, not only to me but to all the audience.",syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,"Of course, you should give a refund",for,of,2144.0
I am writing to complain about the show that I saw the other day at your theatre.,I am writing to complain about the show that I saw the other day in your theatre.,syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,I am writing to complain about the show that I saw the other day,at,in,2146.0
Please check your times because many people had to leave in the middle of the show.,Please check your times because many people had to leave at the middle of the show.,syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,Please check your times because many people had to leave,in,at,2147.0
But on the other hand we have the disadvantages.,But in the other hand we have the disadvantages.,syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,But,on,in,2148.0
"In spite of such difficulties, she always has a pretty, charming smile for us.","In spite of such difficulties, she always has a pretty, charming smile to us.",syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,"In spite of such difficulties, she always has a pretty, charming smile",for,to,2153.0
"Personally, I think it could be a great opportunity because it is something we all want to attend, and we are all interested in the latest fashion.","Personally, I think it could be a great opportunity because it is something we all want to attend, and we are all interested of the latest fashion.",syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,"Personally, I think it could be a great opportunity because it is something we all want to attend, and we are all interested",in,of,2154.0
"Maybe children will not have to go to school, they will just stay in their rooms and study on a computer, gaining some kind of on - line education.","Maybe children will not have to go to school, they will just stay in their rooms and study from a computer, gaining some kind of on - line education.",syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,"Maybe children will not have to go to school, they will just stay in their rooms and study",on,from,2155.0
"The invention of cars, planes, trains and other similar forms of transportation has enabled us to go from one place to another in no time.","The invention of cars, planes, trains and other similar forms of transportation has enabled us to go from one place to another with no time.",syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,"The invention of cars, planes, trains and other similar forms of transportation has enabled us to go from one place to another",in,with,2158.0
When I saw the advertisement for the show it was written that the show would start at a half past seven but it started at a quarter past eight.,When I saw the advertisement of the show it was written that the show would start at a half past seven but it started at a quarter past eight.,syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,When I saw the advertisement,for,of,2159.0
"First of all, I would like to travel in July, because, during the other months, I will be studying, preparing myself for exams or I will be away travelling somewhere else with my relatives.","First of all, I would like to travel on July, because, during the other months, I will be studying, preparing myself for exams or I will be away travelling somewhere else with my relatives.",syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,"First of all, I would like to travel",in,on,2160.0
I also need some information about the money I should take.,I also need some information on the money I should take.,syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,I also need some information,about,on,2161.0
"When I arrived to help them, they welcomed me and were so nice to me that it seemed we had known each other for ages!","When I arrived to help them, they welcomed me and were so nice with me that it seemed we had known each other for ages!",syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,"When I arrived to help them, they welcomed me and were so nice",to,with,2162.0
"When I arrived to help them, they welcomed me and were so nice to me that it seemed we had known each other for ages!","When I arrived to help them, they welcomed me and were so nice to me that it seemed we had known each other in ages!",syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,"When I arrived to help them, they welcomed me and were so nice to me that it seemed we had known each other",for,in,2163.0
I am writing to complain about the services that you are offering at the shows at your theatre.,I am writing to complain about the services that you are offering during the shows at your theatre.,syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,I am writing to complain about the services that you are offering,at,during,2164.0
I was really excited about the idea of seeing that show.,I was really excited with the idea of seeing that show.,syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,I was really excited,about,with,2165.0
"First of all, when I arrived, I found a note stuck on the front door that informed me about changes to the list of performers.","First of all, when I arrived, I found a note stuck on the front door that informed me about changes at the list of performers.",syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,"First of all, when I arrived, I found a note stuck on the front door that informed me about changes",to,at,2166.0
"When she finished school, she went to study at the Agent Training Agency where she learnt about guns, clues, agencies, etc.","When she finished school, she went to study to the Agent Training Agency where she learnt about guns, clues, agencies, etc.",syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,"When she finished school, she went to study",at,to,2167.0
"At first she walked around the bay - side market, looking at all the people who were there.","At first she walked around the bay - side market, looking for all the people who were there.",syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,"At first she walked around the bay - side market, looking",at,for,2168.0
"When she saw a man, different from the rest, talking with one of the salesmen.","When she saw a man, different for the rest, talking with one of the salesmen.",syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,"When she saw a man, different",from,for,2169.0
You can imagine what happened to her cover.,You can imagine what happened with her cover.,syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,You can imagine what happened,to,with,2170.0
I really wish you had been there with me on one of the exciting nights in my life.,I really wish you had been there with me at one of the exciting nights in my life.,syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,I really wish you had been there with me,on,at,2171.0
They patiently explained to me my job even though they were fairly busy themselves.,They patiently explained to me my job even so they were fairly busy themselves.,syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,They patiently explained to me my job even,though,so,2174.0
Below are my suggestions for what should be filmed.,Below are my suggestions of what should be filmed.,syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,Below are my suggestions,for,of,2175.0
"I'm sorry to be writing to you about such a bad thing, but my evening at your theatre wasn't as perfect as you advertised : it wasn't perfect at all!","I'm sorry to be writing to you for such a bad thing, but my evening at your theatre wasn't as perfect as you advertised : it wasn't perfect at all!",syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,I'm sorry to be writing to you,about,for,2176.0
It was at lunchtime.,It was in lunchtime.,syntax-semantics,Preposition,Preposition_Replacing,True,True,False,False,,It was,at,in,2177.0
