text,labels,UID,BB_RoBERTa_preds,BB_RoBERTa_probs
I have given a lot of information about the international student conference.,G,Preposition_Replacing,PREP,"{'G': 3.609375, 'PREP': 4.71484375, 'DET': -5.4140625, 'SVA': -4.35546875}"
I write you this letter because I want to tell you about my experiences at the festival.,G,Preposition_Missing,PREP,"{'G': 3.708984375, 'PREP': 4.703125, 'DET': -5.30078125, 'SVA': -4.50390625}"
"Weapons are designed to kill and defend in a fight. In the Second World War so many Germans were killed. Also many people died in other regions,",G,Preposition_Replacing,PREP,"{'G': 3.353515625, 'PREP': 4.80078125, 'DET': -5.09765625, 'SVA': -4.234375}"
I'm not sure if I can say whether technology has changed our life in a positive way or not.,G,Preposition_Missing,PREP,"{'G': 3.35546875, 'PREP': 4.796875, 'DET': -4.98828125, 'SVA': -4.30078125}"
"To sum up, there are many other discoveries related to modern technology which affect my daily life.",G,Preposition_Replacing,PREP,"{'G': 3.603515625, 'PREP': 4.73046875, 'DET': -5.19921875, 'SVA': -4.47265625}"
I trusted him and told him the truth.,G,Preposition_Unnecessary,PREP,"{'G': 4.015625, 'PREP': 4.44921875, 'DET': -5.37109375, 'SVA': -4.76171875}"
I really think that living in the future will be like living on the moon - very exciting.,G,Preposition_Replacing,PREP,"{'G': 3.3125, 'PREP': 4.80078125, 'DET': -4.98046875, 'SVA': -4.25390625}"
"After I waited for about 45 minutes the show suddenly started but I realised that the main actor Danny Brook, who was the reason why I went to the show, had been replaced by another actor, who couldn't sing half as well as Brook.",G,Preposition_Replacing,PREP,"{'G': 4.0390625, 'PREP': 4.5234375, 'DET': -5.40234375, 'SVA': -4.73828125}"
"Finally, if I have any chance to choose activities, I will choose basketball and Sailing with no doubt because I would love to make friends through these kinds of sports.",G,Preposition_Replacing,PREP,"{'G': 4.2421875, 'PREP': 4.34765625, 'DET': -5.37109375, 'SVA': -4.90234375}"
I am writing to you in connection with our next programme in London from 13th March to 14th March.,G,Preposition_Missing,PREP,"{'G': 3.931640625, 'PREP': 4.56640625, 'DET': -5.46875, 'SVA': -4.64453125}"
The advantage of the Internet is that I can do all my shopping over the Internet.,G,Preposition_Replacing,PREP,"{'G': 3.41015625, 'PREP': 4.80078125, 'DET': -5.125, 'SVA': -4.28515625}"
"To my surprise, when I arrived at the theatre the show still had not started.",G,Preposition_Replacing,PREP,"{'G': 3.41015625, 'PREP': 4.7890625, 'DET': -5.05859375, 'SVA': -4.32421875}"
"Firstly, I'd like to travel in July because I've already registered on another summer course which starts at the end of July.",G,Preposition_Replacing,PREP,"{'G': 3.427734375, 'PREP': 4.79296875, 'DET': -5.07421875, 'SVA': -4.328125}"
"Secondly, I want to do painting, which I am really interested in as a student at art college.",G,Preposition_Replacing,PREP,"{'G': 3.474609375, 'PREP': 4.78125, 'DET': -5.13671875, 'SVA': -4.35546875}"
"For example, a car, which is used by everyone every day, changed my daily life in the sense that I don't need my dad or my mum to go ice - skating or to go to work. I can do it by myself and for me it is important not only because of technology, but because I can show that I am responsible.",G,Preposition_Unnecessary,PREP,"{'G': 3.396484375, 'PREP': 4.796875, 'DET': -5.046875, 'SVA': -4.3125}"
"Concerning accommodation,",G,Preposition_Unnecessary,PREP,"{'G': 3.19921875, 'PREP': 4.7890625, 'DET': -5.08203125, 'SVA': -4.08203125}"
"First, lessons are the most important part of what school wants to provide us with.",G,Preposition_Missing,PREP,"{'G': 3.611328125, 'PREP': 4.73046875, 'DET': -5.14453125, 'SVA': -4.5078125}"
I received your letter and I am writing to give you the information you asked for.,G,Preposition_Missing,PREP,"{'G': 3.216796875, 'PREP': 4.796875, 'DET': -4.93359375, 'SVA': -4.1796875}"
The way in which the family comes in contact with the members so easily is love.,G,Preposition_Missing,PREP,"{'G': 3.314453125, 'PREP': 4.80859375, 'DET': -5.01953125, 'SVA': -4.2265625}"
"The waterfall was made from real rock so that was the worst bit because it was really heavy and we had to carry it, but at the end of the month when the concert started, it was all over.",G,Preposition_Missing,PREP,"{'G': 3.521484375, 'PREP': 4.7734375, 'DET': -5.1015625, 'SVA': -4.421875}"
I want to travel only in July because now I'm studying at National Academy of Defense and I don't have time for anything else.,G,Preposition_Missing,PREP,"{'G': 3.494140625, 'PREP': 4.77734375, 'DET': -5.109375, 'SVA': -4.39453125}"
"When she finished the sound check, I went to meet her. I told her I was very happy to be there and to have helped at the concert, and I asked her for an autograph.",G,Preposition_Unnecessary,PREP,"{'G': 3.6953125, 'PREP': 4.70703125, 'DET': -5.25390625, 'SVA': -4.52734375}"
"Nowadays, almost everybody has a microwave oven, where you put your milk for less than two minutes and it is ready to delight your mouth.",G,Preposition_Missing,PREP,"{'G': 3.716796875, 'PREP': 4.69140625, 'DET': -5.30078125, 'SVA': -4.53515625}"
"Because of all these things, I am asking for my money back.",G,Preposition_Missing,PREP,"{'G': 3.322265625, 'PREP': 4.8046875, 'DET': -5.0078125, 'SVA': -4.2578125}"
"Another thing is that I took a particular amount of money to buy tickets and when I appeared in front of the ticket desk I found out that the cost of the tickets in your advertisement and the real price weren't the same, the real price was much higher.",G,Preposition_Replacing,PREP,"{'G': 4.0234375, 'PREP': 4.546875, 'DET': -5.32421875, 'SVA': -4.80859375}"
It was closed for some reason I still don't know.,G,Preposition_Replacing,PREP,"{'G': 3.607421875, 'PREP': 4.73046875, 'DET': -5.21484375, 'SVA': -4.484375}"
"I would like to know if it is possible for me to go in July, because I have school in the other months, and it is impossible for me to go in December or January.",G,Preposition_Replacing,PREP,"{'G': 3.3984375, 'PREP': 4.796875, 'DET': -5.04296875, 'SVA': -4.30859375}"
"Some were just friendship groups but others took it seriously, maybe just a bit too seriously. They gave themselves names and acted like gangs rather than just groups of friends, and started picking on younger people, or members of other gangs, trying to start fights with them.",G,Preposition_Replacing,PREP,"{'G': 3.607421875, 'PREP': 4.7421875, 'DET': -5.12890625, 'SVA': -4.5}"
Sometimes from early in the morning until late in the evening.,G,Preposition_Missing,PREP,"{'G': 3.291015625, 'PREP': 4.80859375, 'DET': -5.01171875, 'SVA': -4.203125}"
Whatever we need we order via the computer and someone will bring it.,G,Preposition_Unnecessary,PREP,"{'G': 3.880859375, 'PREP': 4.61328125, 'DET': -5.33984375, 'SVA': -4.69921875}"
"The museum looks very old, like some other buildings in London, but it is very modern inside.",G,Preposition_Replacing,PREP,"{'G': 3.3984375, 'PREP': 4.80078125, 'DET': -5.0234375, 'SVA': -4.3359375}"
I am writing to tell you that my class is interested in going to the show which takes place at the Central Exhibition Hall in London on 14th March.,G,Preposition_Replacing,PREP,"{'G': 3.78125, 'PREP': 4.671875, 'DET': -5.375, 'SVA': -4.55078125}"
"I start my first job on August 1st, that's why I must travel in July.",G,Preposition_Replacing,PREP,"{'G': 3.314453125, 'PREP': 4.80078125, 'DET': -5.01953125, 'SVA': -4.23828125}"
"First of all, I would like to give you some further information about me and secondly, I'd like to ask you about some concerns that I have.",G,Preposition_Replacing,PREP,"{'G': 3.873046875, 'PREP': 4.62109375, 'DET': -5.2578125, 'SVA': -4.68359375}"
I would like to have some information about the advertisement for the show.,G,Preposition_Replacing,PREP,"{'G': 3.5625, 'PREP': 4.7578125, 'DET': -5.18359375, 'SVA': -4.43359375}"
It was Friday morning when I saw John and he said to me he had some good news to tell me.,G,Preposition_Missing,PREP,"{'G': 4.1484375, 'PREP': 4.4296875, 'DET': -5.43359375, 'SVA': -4.80859375}"
I am able to meet my friends quickly on the Internet by just clicking the mouse.,G,Preposition_Missing,PREP,"{'G': 3.310546875, 'PREP': 4.796875, 'DET': -5.0859375, 'SVA': -4.19140625}"
My second job was to take the money from the bars and to take it to a little room where I could see the pop stars walking in the corridor.,G,Preposition_Replacing,PREP,"{'G': 4.046875, 'PREP': 4.515625, 'DET': -5.43359375, 'SVA': -4.7265625}"
So I am asking you to pay me back at least half of the ticket price for the inconvenience that was caused me.,G,Preposition_Unnecessary,PREP,"{'G': 3.515625, 'PREP': 4.7734375, 'DET': -5.1171875, 'SVA': -4.4140625}"
"I think television is a good invention for children, for when they have free time. While they are watching television, we don't have to look after them if we have something important to do.",G,Preposition_Missing,PREP,"{'G': 3.728515625, 'PREP': 4.6875, 'DET': -5.16796875, 'SVA': -4.6328125}"
The talks by writers were very technical but they could be understood by all the people who were at the festival.,G,Preposition_Replacing,PREP,"{'G': 3.93359375, 'PREP': 4.61328125, 'DET': -5.33203125, 'SVA': -4.73828125}"
"Also it means meeting other people, having fun together, travelling to all the places on the island.",G,Preposition_Replacing,PREP,"{'G': 3.736328125, 'PREP': 4.6796875, 'DET': -5.2890625, 'SVA': -4.5546875}"
"Also, if I were you I would make your concert halls a bit larger, because very many people would like to spend their holidays with their families at your festival next year.",G,Preposition_Unnecessary,PREP,"{'G': 3.892578125, 'PREP': 4.6171875, 'DET': -5.29296875, 'SVA': -4.7109375}"
"So, what should have been a nice evening out became a nightmare.",G,Preposition_Unnecessary,PREP,"{'G': 4.08203125, 'PREP': 4.5078125, 'DET': -5.57421875, 'SVA': -4.69140625}"
"I am writing a report, in which I will describe for you the most important building in my town.",G,Preposition_Missing,PREP,"{'G': 3.263671875, 'PREP': 4.8046875, 'DET': -4.984375, 'SVA': -4.1953125}"
This is a great opportunity because as you know most people in our class are going to work in this sector so it would be very interesting for everybody and also a kind of education.,G,Preposition_Replacing,PREP,"{'G': 3.369140625, 'PREP': 4.80078125, 'DET': -5.015625, 'SVA': -4.296875}"
"She would see if it is pretty or not, if it is on sale at another store, we would not buy the dress and we would have to go to the other store to see the other dress, but after seeing all the stores and looking at all the dresses she would decide on the first one we saw.",G,Preposition_Missing,PREP,"{'G': 4.23828125, 'PREP': 4.375, 'DET': -5.4609375, 'SVA': -4.859375}"
I'm sure you'll read this letter with the intention of explaining the problems I had during the musical show at your theatre.,G,Preposition_Replacing,PREP,"{'G': 3.486328125, 'PREP': 4.7734375, 'DET': -5.1953125, 'SVA': -4.328125}"
Nobody told us the reason for these problems.,G,Preposition_Replacing,PREP,"{'G': 3.419921875, 'PREP': 4.78515625, 'DET': -4.98828125, 'SVA': -4.40234375}"
I examined all the activities that you listed and I was disappointed to have to choose just two of them because in my opinion I'm good at almost all of these activities.,G,Preposition_Replacing,PREP,"{'G': 3.771484375, 'PREP': 4.671875, 'DET': -5.1328125, 'SVA': -4.6796875}"
The reason is that all students are interested in it and the teacher is so good at explaining problems that the whole class takes part in discussions about specific aspects of the subject.,G,Preposition_Replacing,PREP,"{'G': 3.40234375, 'PREP': 4.796875, 'DET': -5.0234375, 'SVA': -4.33203125}"
"After that, as he had been driving for a long time, we decided to stop at a service area.",G,Preposition_Replacing,PREP,"{'G': 3.458984375, 'PREP': 4.78125, 'DET': -5.07421875, 'SVA': -4.37109375}"
"Now, I am writing this letter to reply to your questions.",G,Preposition_Missing,PREP,"{'G': 3.576171875, 'PREP': 4.3125, 'DET': -5.73046875, 'SVA': -3.890625}"
I received your letter this morning. Thank you very much for your kind letter and for choosing me.,G,Preposition_Missing,PREP,"{'G': 3.25, 'PREP': 4.8046875, 'DET': -4.9609375, 'SVA': -4.19921875}"
"I think people want this. If you are a famous person, for example a singer, film star, politician or well - known footballer, you haven't got any choice. Because people want to learn everything about you, journalists follow you all the time.",G,Preposition_Unnecessary,PREP,"{'G': 3.947265625, 'PREP': 4.58203125, 'DET': -5.40234375, 'SVA': -4.68359375}"
"I do not know if it is possible to make any changes to this plan but we saw an ad in"" Time Out"" magazine last week about a fashion show which we would like to see.",G,Preposition_Replacing,PREP,"{'G': 4.17578125, 'PREP': 4.38671875, 'DET': -5.41015625, 'SVA': -4.828125}"
It was a great idea to do something like that.,G,Preposition_Unnecessary,PREP,"{'G': 4.140625, 'PREP': 4.31640625, 'DET': -5.7265625, 'SVA': -4.59375}"
"For example, at the time of our visit there is going to be"" The London Fashion and Leisure Show"".",G,Preposition_Replacing,PREP,"{'G': 3.533203125, 'PREP': 4.76171875, 'DET': -5.140625, 'SVA': -4.421875}"
It's better not to write anything if it isn't true.,G,Preposition_Unnecessary,PREP,"{'G': 4.18359375, 'PREP': 4.38671875, 'DET': -5.33984375, 'SVA': -4.93359375}"
Young people especially spend many hours on the telephone and that causes trouble for their parents.,G,Preposition_Missing,PREP,"{'G': 3.392578125, 'PREP': 4.80078125, 'DET': -5.03515625, 'SVA': -4.32421875}"
"On the other hand you tell me I have the chance to choose two activities while I am at the camp. But it is not easy, because all are very interesting for me.",G,Preposition_Unnecessary,PREP,"{'G': 3.291015625, 'PREP': 4.8046875, 'DET': -4.99609375, 'SVA': -4.21484375}"
The next day all the school knew that Peter was gay and even though he didn't mind what had happened he didn't talk to Pat again in his life.,G,Preposition_Replacing,PREP,"{'G': 4.26953125, 'PREP': 4.3203125, 'DET': -5.375, 'SVA': -4.91015625}"
"It was not good for me, because I had only one weeks holiday in London.",G,Preposition_Replacing,PREP,"{'G': 3.3515625, 'PREP': 4.80078125, 'DET': -5.01953125, 'SVA': -4.2734375}"
"I am looking forward to my holiday, which begins on the first of July lasting until twenty - first July, so it is possible to travel at this time.",G,Preposition_Replacing,PREP,"{'G': 3.96484375, 'PREP': 4.5625, 'DET': -5.375, 'SVA': -4.7109375}"
"I would like to come in July, because I am studying English and we have a one - month break in July, so please book my log cabin for July.",G,Preposition_Replacing,PREP,"{'G': 3.24609375, 'PREP': 4.796875, 'DET': -4.94921875, 'SVA': -4.19921875}"
Also a problem with shopping is that most of the time there are too many people and a lot of traffic in all the shopping centres.,G,Preposition_Replacing,PREP,"{'G': 3.490234375, 'PREP': 4.7890625, 'DET': -5.09375, 'SVA': -4.3984375}"
I have chosen golf because I have never played this game.,G,Preposition_Unnecessary,PREP,"{'G': 3.220703125, 'PREP': 4.8046875, 'DET': -5.05859375, 'SVA': -4.125}"
"Firstly, I hoped to have a relaxing evening at your show but that didn't happen.",G,Preposition_Replacing,PREP,"{'G': 3.740234375, 'PREP': 4.6875, 'DET': -5.296875, 'SVA': -4.546875}"
"I have just received your letter and I'm very happy because of it, especially because the competition was so hard.",G,Preposition_Replacing,PREP,"{'G': 3.345703125, 'PREP': 4.80078125, 'DET': -5.0078125, 'SVA': -4.27734375}"
"Once you've got everything on your shopping list, you also have to carry all the bags that you just bought, which are very heavy sometimes.",G,Preposition_Missing,PREP,"{'G': 3.490234375, 'PREP': 4.77734375, 'DET': -5.08203125, 'SVA': -4.4140625}"
"Do you mind telling me what the weather will be like when I am on holiday, what kind money I should bring with me and what language I should speak there?",G,Preposition_Unnecessary,PREP,"{'G': 3.380859375, 'PREP': 4.796875, 'DET': -5.03515625, 'SVA': -4.296875}"
"As I was a champion in a swimming competition in Russia in 1997, I'd like to continue to practise my skills.",G,Preposition_Replacing,PREP,"{'G': 3.5390625, 'PREP': 4.76953125, 'DET': -5.13671875, 'SVA': -4.44140625}"
In the letter you ask when I would like to go.,G,Preposition_Replacing,PREP,"{'G': 3.083984375, 'PREP': 4.7890625, 'DET': -4.96875, 'SVA': -4.0}"
"It shows that, when all members of a group work hard together, you can achieve a lot.",G,Preposition_Missing,PREP,"{'G': 3.3359375, 'PREP': 4.8046875, 'DET': -5.01953125, 'SVA': -4.26171875}"
It is the lifestyle or needs of people that make technology develop.,G,Preposition_Replacing,PREP,"{'G': 3.328125, 'PREP': 4.80859375, 'DET': -5.0078125, 'SVA': -4.2578125}"
"In this way, the leisure time would be on Tuesday and we would be able to go to the London Fashion Show.",G,Preposition_Replacing,PREP,"{'G': 3.607421875, 'PREP': 4.7421875, 'DET': -5.23828125, 'SVA': -4.4375}"
I would really prefer to stay in a tent because I love sleeping outdoors and listening to the noises from outside.,G,Preposition_Missing,PREP,"{'G': 3.955078125, 'PREP': 4.58203125, 'DET': -5.44921875, 'SVA': -4.6640625}"
The new way is very easy and faster and I can spend my time on other things.,G,Preposition_Replacing,PREP,"{'G': 3.318359375, 'PREP': 4.8046875, 'DET': -4.99609375, 'SVA': -4.24609375}"
"First of all, I am a high school student, so I only have four weeks' vacation in July.",G,Preposition_Replacing,PREP,"{'G': 3.37109375, 'PREP': 4.79296875, 'DET': -5.04296875, 'SVA': -4.3046875}"
"Of course, that wasn't true, we had actually organised a party for him with all his friends a long time ago, but he wasn't supposed to know that.",G,Preposition_Unnecessary,PREP,"{'G': 3.767578125, 'PREP': 4.68359375, 'DET': -5.20703125, 'SVA': -4.62890625}"
It was love at first sight and we were fascinated by the thought of building the same kind of organisation in our town.,G,Preposition_Missing,PREP,"{'G': 3.865234375, 'PREP': 4.625, 'DET': -5.3046875, 'SVA': -4.66796875}"
Would you be so kind as to write to me as soon as possible because I need the precise date of the journey.,G,Preposition_Missing,PREP,"{'G': 3.427734375, 'PREP': 4.7890625, 'DET': -5.07421875, 'SVA': -4.33203125}"
"I didn't get involved that much in writing the script because it was very hard and the director wrote most of it but the main idea for the background of the stage was mine, and I am very proud of it.",G,Preposition_Replacing,PREP,"{'G': 3.388671875, 'PREP': 4.796875, 'DET': -5.03125, 'SVA': -4.30859375}"
"We think that perhaps on Tuesday March 14 we could change the time when we go to the Science Museum, and go to the Museum earlier, perhaps at half past eight in the morning, so we could go later, at ten o'clock, to the show, and we could also delay going shopping on that afternoon, because the show lasts till seven o'clock in the evening.",G,Preposition_Replacing,PREP,"{'G': 3.623046875, 'PREP': 4.734375, 'DET': -5.203125, 'SVA': -4.47265625}"
"As you know, I'd never been to any activities as a volunteer before.",G,Preposition_Replacing,PREP,"{'G': 4.01953125, 'PREP': 4.515625, 'DET': -5.35546875, 'SVA': -4.7578125}"
I don't want to be so evil about school but rules are rules and they are limiting us within the borders of our school.,G,Preposition_Replacing,PREP,"{'G': 4.05859375, 'PREP': 4.5078125, 'DET': -5.37890625, 'SVA': -4.796875}"
"For these reasons, I choose basketball and swimming from the list which I was given.",G,Preposition_Replacing,PREP,"{'G': 3.37890625, 'PREP': 4.796875, 'DET': -5.015625, 'SVA': -4.30859375}"
I will be waiting for a reply.,G,Preposition_Missing,PREP,"{'G': 2.423828125, 'PREP': 4.6953125, 'DET': -4.67578125, 'SVA': -3.28125}"
Since that Saturday evening I have never spoken to Pat.,G,Preposition_Replacing,PREP,"{'G': 3.470703125, 'PREP': 4.71484375, 'DET': -5.17578125, 'SVA': -4.35546875}"
I was afraid that everybody would comment on my first lesson.,G,Preposition_Missing,PREP,"{'G': 3.578125, 'PREP': 4.7109375, 'DET': -5.1953125, 'SVA': -4.4765625}"
"As regards when I would like to travel, I would like to make you aware that I can only travel in July because I am really tied up at this time owing to the exam period, which will last until the end of June.",G,Preposition_Replacing,PREP,"{'G': 3.755859375, 'PREP': 4.68359375, 'DET': -5.2890625, 'SVA': -4.5703125}"
"First of all, we would like to say thank you very much for organising our tour around London and our programme, which is considered especially good for us because of the places we will visit.",G,Preposition_Replacing,PREP,"{'G': 3.412109375, 'PREP': 4.796875, 'DET': -5.05859375, 'SVA': -4.3203125}"
"For all these reasons, and if you want to keep me as a customer, I would be grateful if you gave me some or all of my money back.",G,Preposition_Missing,PREP,"{'G': 4.28125, 'PREP': 4.35546875, 'DET': -5.53515625, 'SVA': -4.87109375}"
In the hope that you understand me.,G,Preposition_Replacing,PREP,"{'G': 3.123046875, 'PREP': 4.80078125, 'DET': -4.88671875, 'SVA': -4.0859375}"
"I would like to answer your questions. Please note that I can travel only in July because only then can I take holidays from my work, after the busy time in the months of May and June.",G,Preposition_Missing,PREP,"{'G': 3.396484375, 'PREP': 4.796875, 'DET': -5.04296875, 'SVA': -4.30859375}"
In the end I was punished and stayed at home for two weeks.,G,Preposition_Replacing,PREP,"{'G': 3.30859375, 'PREP': 4.80859375, 'DET': -5.01953125, 'SVA': -4.22265625}"
These are my suggestions for this party.,G,Preposition_Replacing,PREP,"{'G': 3.134765625, 'PREP': 4.80078125, 'DET': -4.875, 'SVA': -4.10546875}"
- In the maths lesson and the English lesson we could show how the teacher teaches his students.,G,Preposition_Unnecessary,PREP,"{'G': 3.3359375, 'PREP': 4.8046875, 'DET': -5.0, 'SVA': -4.26953125}"
First I will say that our level of technology at the present time is very high but in the future it will be higher.,G,Preposition_Unnecessary,PREP,"{'G': 3.32421875, 'PREP': 4.8046875, 'DET': -4.9921875, 'SVA': -4.26171875}"
I had to wait for 45 minutes doing nothing.,G,Preposition_Unnecessary,PREP,"{'G': 3.447265625, 'PREP': 4.78125, 'DET': -5.08984375, 'SVA': -4.375}"
My second complaint is about some of the concert halls which were too small.,G,Preposition_Missing,PREP,"{'G': 3.845703125, 'PREP': 4.609375, 'DET': -5.26953125, 'SVA': -4.72265625}"
"So, I hope I will get my money back. It was a very disappointing evening in my life! I hope you understand me!",G,Preposition_Unnecessary,PREP,"{'G': 3.373046875, 'PREP': 4.796875, 'DET': -5.04296875, 'SVA': -4.28515625}"
"Secondly, I think it would be better to stay in tents, so that we can have a nice time at Camp California and find many interesting games to play.",G,Preposition_Missing,PREP,"{'G': 3.427734375, 'PREP': 4.78515625, 'DET': -5.125, 'SVA': -4.31640625}"
"Moreover, the band was exhausted by this great laser show in the end.",G,Preposition_Replacing,PREP,"{'G': 3.541015625, 'PREP': 4.75, 'DET': -5.08203125, 'SVA': -4.4921875}"
In every country there are famous people who are the centre of public attention.,G,Preposition_Unnecessary,PREP,"{'G': 3.259765625, 'PREP': 4.80859375, 'DET': -4.984375, 'SVA': -4.19140625}"
I don't think I'll have the chance to do it again in the future.,G,Preposition_Unnecessary,PREP,"{'G': 3.541015625, 'PREP': 4.7578125, 'DET': -5.1796875, 'SVA': -4.40234375}"
"In conclusion, I was impressed by all the good organisation, the service and the cost of the weekend ticket for all events.",G,Preposition_Replacing,PREP,"{'G': 3.37890625, 'PREP': 4.796875, 'DET': -5.03125, 'SVA': -4.30078125}"
"From the activities, I would choose painting - which I am keen on and I have done several courses - and Photography - about which I know just the basic skills.",G,Preposition_Replacing,PREP,"{'G': 3.796875, 'PREP': 4.65625, 'DET': -5.21484375, 'SVA': -4.6640625}"
They read the letter and slowly went into the kitchen.,G,Preposition_Replacing,PREP,"{'G': 3.294921875, 'PREP': 4.80078125, 'DET': -4.98828125, 'SVA': -4.25}"
"On Monday afternoon we have the river trip to Greenwich, as you have written in your programme.",G,Preposition_Replacing,PREP,"{'G': 4.18359375, 'PREP': 4.36328125, 'DET': -5.57421875, 'SVA': -4.70703125}"
"And because of these circumstances, I would like to have a part of my money back.",G,Preposition_Missing,PREP,"{'G': 3.736328125, 'PREP': 4.6875, 'DET': -5.2578125, 'SVA': -4.578125}"
