text,labels,UID,prediction,Probabilities
Frank brought those purple bank.,DET,determiner_noun_agreement_with_adjective_1,DET,"{'G': -2.337890625, 'PREP': -2.154296875, 'DET': 9.2421875, 'SVA': -3.087890625}"
The way in which the family comes in contact with the members so easily is love.,G,Preposition_Missing,PREP,"{'G': 3.314453125, 'PREP': 4.80859375, 'DET': -5.01953125, 'SVA': -4.2265625}"
"The waterfall was made from real rock so that was the worst bit because it was really heavy and we had to carry it, but at the end of the month when the concert started, it was all over.",G,Preposition_Missing,PREP,"{'G': 3.521484375, 'PREP': 4.7734375, 'DET': -5.1015625, 'SVA': -4.421875}"
Erin researches this synopsis that Jessica hasn't forgotten that shouldn't sound like this child.,G,wh_questions_subject_gap_long_distance,G,"{'G': 6.8046875, 'PREP': -2.0859375, 'DET': -4.73828125, 'SVA': -2.61328125}"
I want to travel only in July because now I'm studying at National Academy of Defense and I don't have time for anything else.,G,Preposition_Missing,PREP,"{'G': 3.494140625, 'PREP': 4.77734375, 'DET': -5.109375, 'SVA': -4.39453125}"
Melanie hasn't visited herself.,G,anaphor_number_agreement,G,"{'G': 6.87109375, 'PREP': -1.9755859375, 'DET': -4.48828125, 'SVA': -2.953125}"
Some committee worries this child.,G,determiner_noun_agreement_irregular_1,G,"{'G': 6.68359375, 'PREP': -2.49609375, 'DET': -4.85546875, 'SVA': -1.8662109375}"
"When she finished the sound check, I went to meet her. I told her I was very happy to be there and to have helped at the concert, and I asked her for an autograph.",G,Preposition_Unnecessary,PREP,"{'G': 3.6953125, 'PREP': 4.70703125, 'DET': -5.25390625, 'SVA': -4.52734375}"
"Regarding accommodation in log cabins would be better for me, because they are more comfortable.",PREP,Preposition_Unnecessary,PREP,"{'G': 3.40625, 'PREP': 4.79296875, 'DET': -5.02734375, 'SVA': -4.35546875}"
The man nods.,G,irregular_plural_subject_verb_agreement_2,G,"{'G': 6.48828125, 'PREP': -2.732421875, 'DET': -4.7265625, 'SVA': -1.37109375}"
The guy weren't escaping.,SVA,regular_plural_subject_verb_agreement_2,SVA,"{'G': -2.46875, 'PREP': -2.54296875, 'DET': -3.11328125, 'SVA': 7.70703125}"
"Nowadays, almost everybody has a microwave oven, where you put your milk for less than two minutes and it is ready to delight your mouth.",G,Preposition_Missing,PREP,"{'G': 3.716796875, 'PREP': 4.69140625, 'DET': -5.30078125, 'SVA': -4.53515625}"
Those men has spurred James to shout.,SVA,irregular_plural_subject_verb_agreement_1,SVA,"{'G': -2.515625, 'PREP': -3.1796875, 'DET': -2.26171875, 'SVA': 7.67578125}"
Jesus ran around these exposed oasis.,DET,determiner_noun_agreement_with_adj_irregular_2,DET,"{'G': -2.48046875, 'PREP': -2.28125, 'DET': 9.3046875, 'SVA': -2.83984375}"
"Because of all these things, I am asking for my money back.",G,Preposition_Missing,PREP,"{'G': 3.322265625, 'PREP': 4.8046875, 'DET': -5.0078125, 'SVA': -4.2578125}"
Sheila hasn't forgotten that dancers.,DET,determiner_noun_agreement_1,DET,"{'G': -2.521484375, 'PREP': -2.388671875, 'DET': 9.3203125, 'SVA': -2.720703125}"
This child wasn't complaining about this diagnoses.,DET,determiner_noun_agreement_irregular_1,DET,"{'G': -2.474609375, 'PREP': -2.44140625, 'DET': 9.2890625, 'SVA': -2.716796875}"
The grandsons of Grace don't sit down.,G,distractor_agreement_relational_noun,G,"{'G': 6.66015625, 'PREP': -2.560546875, 'DET': -3.869140625, 'SVA': -2.51953125}"
Peter wasn't thinking that Kirsten doesn't hurt him.,G,principle_A_domain_1,G,"{'G': 6.81640625, 'PREP': -2.138671875, 'DET': -4.375, 'SVA': -2.83203125}"
No eye has annoyed fewer than five patients.,G,superlative_quantifiers_1,G,"{'G': 6.86328125, 'PREP': -2.19140625, 'DET': -4.41796875, 'SVA': -2.69140625}"
Stacy was hugged by a waitress.,G,passive_1,G,"{'G': 6.80859375, 'PREP': -2.26171875, 'DET': -4.66015625, 'SVA': -2.4453125}"
Mary tours these gray oasis.,DET,determiner_noun_agreement_with_adj_irregular_2,DET,"{'G': -2.458984375, 'PREP': -2.26953125, 'DET': 9.296875, 'SVA': -2.865234375}"
Both of them are my hobbies. I have won some prizes in my school competitions of them.,PREP,Preposition_Replacing,PREP,"{'G': 3.603515625, 'PREP': 4.7265625, 'DET': -5.19921875, 'SVA': -4.515625}"
No waiter could buy more than four snakes.,G,superlative_quantifiers_1,G,"{'G': 6.875, 'PREP': -2.078125, 'DET': -4.66015625, 'SVA': -2.65234375}"
"Another thing is that I took a particular amount of money to buy tickets and when I appeared in front of the ticket desk I found out that the cost of the tickets in your advertisement and the real price weren't the same, the real price was much higher.",G,Preposition_Replacing,PREP,"{'G': 4.0234375, 'PREP': 4.546875, 'DET': -5.32421875, 'SVA': -4.80859375}"
Julie wouldn't find these grocery stores.,G,determiner_noun_agreement_2,G,"{'G': 6.87109375, 'PREP': -2.046875, 'DET': -4.5, 'SVA': -2.861328125}"
Many casseroles shock this unconvinced men.,DET,determiner_noun_agreement_with_adj_irregular_2,DET,"{'G': -2.572265625, 'PREP': -2.509765625, 'DET': 9.3125, 'SVA': -2.560546875}"
No association had sold more than nine glasses.,G,superlative_quantifiers_1,G,"{'G': 6.8671875, 'PREP': -2.052734375, 'DET': -4.60546875, 'SVA': -2.6875}"
Carriages weren't hurting that men.,DET,determiner_noun_agreement_irregular_1,DET,"{'G': -2.583984375, 'PREP': -2.412109375, 'DET': 9.3359375, 'SVA': -2.646484375}"
Some nieces of some actress need it to be unpleasant that these wheelbarrows steer.,G,expletive_it_object_raising,G,"{'G': 6.79296875, 'PREP': -2.279296875, 'DET': -4.265625, 'SVA': -2.73046875}"
Many mountains upset those hidden alumnus.,DET,determiner_noun_agreement_with_adj_irregular_1,DET,"{'G': -2.435546875, 'PREP': -2.31640625, 'DET': 9.2890625, 'SVA': -2.84375}"
The waitress murmur.,SVA,regular_plural_subject_verb_agreement_2,SVA,"{'G': -2.556640625, 'PREP': -2.15234375, 'DET': -3.23828125, 'SVA': 7.5625}"
The nieces of an adult arrive at these malls.,G,distractor_agreement_relational_noun,G,"{'G': 6.77734375, 'PREP': -2.392578125, 'DET': -4.34375, 'SVA': -2.453125}"
The universities correspond.,G,regular_plural_subject_verb_agreement_2,G,"{'G': 6.59375, 'PREP': -2.591796875, 'DET': -3.64453125, 'SVA': -2.55078125}"
Many adults could clean that gray movie theaters.,DET,determiner_noun_agreement_with_adjective_1,DET,"{'G': -2.59765625, 'PREP': -2.306640625, 'DET': 9.359375, 'SVA': -2.7265625}"
"As we can understand by observing the fashion of each century, the style of dressing changes radically through the years.",PREP,Preposition_Replacing,PREP,"{'G': 4.2265625, 'PREP': 4.35546875, 'DET': -5.49609375, 'SVA': -4.8046875}"
The jacket hasn't unfolded.,G,regular_plural_subject_verb_agreement_2,G,"{'G': 6.71484375, 'PREP': -2.533203125, 'DET': -4.5859375, 'SVA': -2.00390625}"
Most adults leave these public park.,DET,determiner_noun_agreement_2,DET,"{'G': -2.44921875, 'PREP': -2.099609375, 'DET': 9.3046875, 'SVA': -3.0390625}"
The Impressionists reveal that small fungus.,G,determiner_noun_agreement_with_adj_irregular_1,G,"{'G': 6.73046875, 'PREP': -2.51171875, 'DET': -4.06640625, 'SVA': -2.53515625}"
It was closed for some reason I still don't know.,G,Preposition_Replacing,PREP,"{'G': 3.607421875, 'PREP': 4.73046875, 'DET': -5.21484375, 'SVA': -4.484375}"
Debra isn't certain to need to donate.,G,tough_vs_raising_2,G,"{'G': 6.7265625, 'PREP': -2.478515625, 'DET': -4.29296875, 'SVA': -2.392578125}"
Despite of this we were still looking forward to the show and Danny Brook.,PREP,Preposition_Unnecessary,G,"{'G': 5.1953125, 'PREP': 2.8046875, 'DET': -5.84765625, 'SVA': -4.5234375}"
Organizations works with Tammy.,SVA,regular_plural_subject_verb_agreement_1,SVA,"{'G': -1.2138671875, 'PREP': -3.201171875, 'DET': -3.984375, 'SVA': 7.44140625}"
Dawn hasn't said Robert hadn't watched himself.,G,principle_A_domain_2,G,"{'G': 6.87109375, 'PREP': -1.9794921875, 'DET': -4.5859375, 'SVA': -2.857421875}"
Sheila sees that brown photograph.,G,determiner_noun_agreement_with_adj_2,G,"{'G': 6.73046875, 'PREP': -2.48828125, 'DET': -4.61328125, 'SVA': -2.142578125}"
Senators drive to those brown high school.,DET,determiner_noun_agreement_with_adj_2,DET,"{'G': -2.54296875, 'PREP': -2.3203125, 'DET': 9.3203125, 'SVA': -2.75390625}"
The book about current events haven't scared Michelle.,SVA,distractor_agreement_relational_noun,SVA,"{'G': -2.447265625, 'PREP': -2.50390625, 'DET': -3.18359375, 'SVA': 7.703125}"
The waiters disagree with this fast person.,G,determiner_noun_agreement_with_adj_irregular_1,G,"{'G': 6.75, 'PREP': -2.470703125, 'DET': -4.2109375, 'SVA': -2.4921875}"
Sonia have fled from Ellen.,SVA,regular_plural_subject_verb_agreement_1,SVA,"{'G': 0.26025390625, 'PREP': -3.333984375, 'DET': -4.93359375, 'SVA': 6.58203125}"
The icicles alarm those good company.,DET,determiner_noun_agreement_with_adj_2,DET,"{'G': -2.451171875, 'PREP': -2.166015625, 'DET': 9.3046875, 'SVA': -2.970703125}"
A lot of pedestrians kiss this displeased teenager.,G,determiner_noun_agreement_with_adjective_1,G,"{'G': 6.6875, 'PREP': -2.609375, 'DET': -4.25390625, 'SVA': -2.228515625}"
I hope we will meet next year in the festival.,PREP,Preposition_Replacing,PREP,"{'G': 3.23046875, 'PREP': 4.80859375, 'DET': -4.9921875, 'SVA': -4.14453125}"
"It is the Palace Hotel, about a mile away from where the conference will take place.",G,Preposition_Missing,G,"{'G': 4.3046875, 'PREP': 4.27734375, 'DET': -5.68359375, 'SVA': -4.74609375}"
The waitresses have gotten fired.,G,regular_plural_subject_verb_agreement_2,G,"{'G': 6.69140625, 'PREP': -2.57421875, 'DET': -3.984375, 'SVA': -2.458984375}"
That lamp wasn't darkening.,G,inchoative,G,"{'G': 6.76171875, 'PREP': -2.44140625, 'DET': -4.4921875, 'SVA': -2.244140625}"
All people were cleaning those green cafes.,G,determiner_noun_agreement_with_adjective_1,G,"{'G': 6.78515625, 'PREP': -2.3515625, 'DET': -3.841796875, 'SVA': -2.91015625}"
Most teachers who were annoying Robert does read.,SVA,distractor_agreement_relative_clause,SVA,"{'G': -2.392578125, 'PREP': -2.958984375, 'DET': -2.771484375, 'SVA': 7.71875}"
The drawings of every snake has embarrassed Stacey.,SVA,distractor_agreement_relational_noun,SVA,"{'G': -2.470703125, 'PREP': -2.7734375, 'DET': -2.873046875, 'SVA': 7.75390625}"
Catherine bought these hamster.,DET,determiner_noun_agreement_1,DET,"{'G': -2.513671875, 'PREP': -2.220703125, 'DET': 9.3203125, 'SVA': -2.865234375}"
April were shocking Matt.,SVA,regular_plural_subject_verb_agreement_1,SVA,"{'G': -2.580078125, 'PREP': -1.482421875, 'DET': -3.384765625, 'SVA': 7.1953125}"
This goose weren't bothering Edward.,SVA,irregular_plural_subject_verb_agreement_1,SVA,"{'G': -2.19921875, 'PREP': -2.91015625, 'DET': -3.123046875, 'SVA': 7.69921875}"
Most boys appreciate those library.,DET,determiner_noun_agreement_2,DET,"{'G': -2.435546875, 'PREP': -2.2109375, 'DET': 9.2890625, 'SVA': -2.9453125}"
I would be pleased to give any help you need.,G,Preposition_Unnecessary,G,"{'G': 5.3515625, 'PREP': 2.283203125, 'DET': -5.65234375, 'SVA': -4.40234375}"
It's herself who Susan hadn't remembered.,G,principle_A_reconstruction,G,"{'G': 6.84375, 'PREP': -1.939453125, 'DET': -4.65234375, 'SVA': -2.80859375}"
Kevin arrives at these oases.,G,determiner_noun_agreement_irregular_2,G,"{'G': 6.84765625, 'PREP': -2.23828125, 'DET': -4.55859375, 'SVA': -2.5703125}"
The man were competing.,SVA,irregular_plural_subject_verb_agreement_2,SVA,"{'G': -2.767578125, 'PREP': -1.92578125, 'DET': -3.03515625, 'SVA': 7.5}"
Kristin says that every university is praising her.,G,principle_A_domain_1,G,"{'G': 6.6875, 'PREP': -0.94140625, 'DET': -4.4765625, 'SVA': -3.841796875}"
Daniel hadn't loved that analysis.,G,determiner_noun_agreement_irregular_1,G,"{'G': 6.79296875, 'PREP': -2.20703125, 'DET': -4.70703125, 'SVA': -2.44921875}"
For the attention to the manager : I am writing to complain about the organization of the musical show that the Circle Theatre presented.,PREP,Preposition_Replacing,G,"{'G': 4.40234375, 'PREP': 4.10546875, 'DET': -5.734375, 'SVA': -4.6640625}"
Only those guys that Edward had listened to had ever brought the coat.,G,only_npi_scope,G,"{'G': 6.76171875, 'PREP': -1.5927734375, 'DET': -4.75390625, 'SVA': -2.9921875}"
Do you think it's an enjoyable way to spend of time?,PREP,Preposition_Unnecessary,PREP,"{'G': 3.3984375, 'PREP': 4.796875, 'DET': -5.03515625, 'SVA': -4.33203125}"
I write this letter to inform you about the bad experience I had last week in one of the shows your are putting on.,PREP,Preposition_Replacing,PREP,"{'G': 3.5234375, 'PREP': 4.76171875, 'DET': -5.19140625, 'SVA': -4.3984375}"
Karen thought about herself disagreeing with Mark.,G,principle_A_case_2,G,"{'G': 6.79296875, 'PREP': -2.07421875, 'DET': -4.7265625, 'SVA': -2.521484375}"
I climbed for 3 years as I was at school and I think that my standard is still not too bad.,PREP,Preposition_Replacing,PREP,"{'G': 3.603515625, 'PREP': 4.7421875, 'DET': -5.12890625, 'SVA': -4.5234375}"
A pamphlet about current events don't irritate Melanie.,SVA,distractor_agreement_relational_noun,SVA,"{'G': -2.341796875, 'PREP': -2.541015625, 'DET': -3.2734375, 'SVA': 7.6875}"
All museums isn't embarrassing Natalie.,SVA,regular_plural_subject_verb_agreement_1,SVA,"{'G': -2.216796875, 'PREP': -3.07421875, 'DET': -2.86328125, 'SVA': 7.6796875}"
Who has Brian boasted about without scaring Patrick?,G,adjunct_island,G,"{'G': 6.81640625, 'PREP': -1.7216796875, 'DET': -4.96484375, 'SVA': -2.80078125}"
The tooth crack.,SVA,irregular_plural_subject_verb_agreement_2,SVA,"{'G': -2.435546875, 'PREP': -2.1640625, 'DET': -3.36328125, 'SVA': 7.51171875}"
"I would like to know if it is possible for me to go in July, because I have school in the other months, and it is impossible for me to go in December or January.",G,Preposition_Replacing,PREP,"{'G': 3.3984375, 'PREP': 4.796875, 'DET': -5.04296875, 'SVA': -4.30859375}"
The school won't praise those standing waitress.,DET,determiner_noun_agreement_with_adjective_1,DET,"{'G': -2.47265625, 'PREP': -2.125, 'DET': 9.3046875, 'SVA': -3.0}"
These trucks distract this pedestrian.,G,determiner_noun_agreement_2,G,"{'G': 6.640625, 'PREP': -2.677734375, 'DET': -4.02734375, 'SVA': -2.271484375}"
"Some were just friendship groups but others took it seriously, maybe just a bit too seriously. They gave themselves names and acted like gangs rather than just groups of friends, and started picking on younger people, or members of other gangs, trying to start fights with them.",G,Preposition_Replacing,PREP,"{'G': 3.607421875, 'PREP': 4.7421875, 'DET': -5.12890625, 'SVA': -4.5}"
"For these reasons I want to ask you for my money, of £ 25, back.",PREP,Preposition_Unnecessary,PREP,"{'G': 3.861328125, 'PREP': 4.61328125, 'DET': -5.21484375, 'SVA': -4.73046875}"
Sometimes from early in the morning until late in the evening.,G,Preposition_Missing,PREP,"{'G': 3.291015625, 'PREP': 4.80859375, 'DET': -5.01171875, 'SVA': -4.203125}"
Some rug hadn't disturbed this unsure guests.,DET,determiner_noun_agreement_with_adjective_1,DET,"{'G': -2.609375, 'PREP': -2.5234375, 'DET': 9.3203125, 'SVA': -2.50390625}"
Wayne cleans those orange college campus.,DET,determiner_noun_agreement_with_adj_2,DET,"{'G': -2.50390625, 'PREP': -2.302734375, 'DET': 9.3203125, 'SVA': -2.80078125}"
A niece of most waitresses isn't motivating Heather to talk about Janet.,G,distractor_agreement_relational_noun,G,"{'G': 6.77734375, 'PREP': -2.314453125, 'DET': -4.82421875, 'SVA': -2.189453125}"
Erin observes those hidden actresses.,G,determiner_noun_agreement_with_adjective_1,G,"{'G': 6.85546875, 'PREP': -2.201171875, 'DET': -4.3984375, 'SVA': -2.705078125}"
Every bird that might distract Todd has disgusted itself.,G,principle_A_c_command,G,"{'G': 6.84375, 'PREP': -2.150390625, 'DET': -4.7265625, 'SVA': -2.53125}"
These legislatures appreciate these commentaries.,G,determiner_noun_agreement_2,G,"{'G': 6.7890625, 'PREP': -2.380859375, 'DET': -4.10546875, 'SVA': -2.6796875}"
Lucille hasn't worked with those hidden pedestrians.,G,determiner_noun_agreement_with_adj_2,G,"{'G': 6.859375, 'PREP': -2.154296875, 'DET': -4.32421875, 'SVA': -2.861328125}"
The men cares for Richard.,SVA,irregular_plural_subject_verb_agreement_2,SVA,"{'G': -1.251953125, 'PREP': -3.02734375, 'DET': -4.10546875, 'SVA': 7.453125}"
Some radius embarrasses Angela.,G,irregular_plural_subject_verb_agreement_1,G,"{'G': 6.234375, 'PREP': -2.828125, 'DET': -5.1953125, 'SVA': -0.6220703125}"
Dennis hadn't messed up that cars.,DET,determiner_noun_agreement_2,DET,"{'G': -2.615234375, 'PREP': -2.3828125, 'DET': 9.34375, 'SVA': -2.64453125}"
Some museums forget those good analysis.,DET,determiner_noun_agreement_with_adj_irregular_2,DET,"{'G': -2.498046875, 'PREP': -2.19140625, 'DET': 9.3203125, 'SVA': -2.90625}"
Eyes weren't worrying this troubled child.,G,determiner_noun_agreement_with_adj_irregular_2,SVA,"{'G': -0.65380859375, 'PREP': -3.22265625, 'DET': -4.41015625, 'SVA': 7.16796875}"
I would like to give you a suggestion about the size in the concert rooms.,PREP,Preposition_Replacing,G,"{'G': 5.69921875, 'PREP': 1.7021484375, 'DET': -5.59765625, 'SVA': -4.328125}"
What had Caroline examined while concealing the documentaries?,G,adjunct_island,G,"{'G': 6.86328125, 'PREP': -1.7041015625, 'DET': -4.8125, 'SVA': -2.986328125}"
Bruce does approach.,G,drop_argument,G,"{'G': 6.6953125, 'PREP': -2.5625, 'DET': -4.23046875, 'SVA': -2.259765625}"
"I would like to travel in July, since I am studying and that is the only month I have for vacation.",PREP,Preposition_Replacing,PREP,"{'G': 3.3828125, 'PREP': 4.796875, 'DET': -5.04296875, 'SVA': -4.29296875}"
Pamela is buying that out in the open fungus.,G,determiner_noun_agreement_with_adj_irregular_1,G,"{'G': 6.77734375, 'PREP': -2.314453125, 'DET': -4.4609375, 'SVA': -2.51171875}"
There aren't many lights darkening.,G,existential_there_quantifiers_1,G,"{'G': 6.70703125, 'PREP': -2.458984375, 'DET': -4.62890625, 'SVA': -2.1015625}"
"Now, I would like to reply to some questions you ask, willingly.",G,Preposition_Missing,G,"{'G': 4.4296875, 'PREP': 4.02734375, 'DET': -5.80078125, 'SVA': -4.67578125}"
I am replying your letter in which you asked for some information about the conference in Peterborough Regional College.,PREP,Preposition_Missing,PREP,"{'G': 3.935546875, 'PREP': 4.578125, 'DET': -5.39453125, 'SVA': -4.66015625}"
The pedestrians hug Donald.,G,regular_plural_subject_verb_agreement_2,G,"{'G': 6.58984375, 'PREP': -2.69140625, 'DET': -3.876953125, 'SVA': -2.283203125}"
Elaine wasn't concealing those good report.,DET,determiner_noun_agreement_with_adjective_1,DET,"{'G': -2.212890625, 'PREP': -2.07421875, 'DET': 9.2109375, 'SVA': -3.267578125}"
Whatever we need we order via the computer and someone will bring it.,G,Preposition_Unnecessary,PREP,"{'G': 3.880859375, 'PREP': 4.61328125, 'DET': -5.33984375, 'SVA': -4.69921875}"
That person hasn't cured that purple birds.,DET,determiner_noun_agreement_with_adjective_1,DET,"{'G': -2.556640625, 'PREP': -2.396484375, 'DET': 9.3359375, 'SVA': -2.681640625}"
"The museum looks very old, like some other buildings in London, but it is very modern inside.",G,Preposition_Replacing,PREP,"{'G': 3.3984375, 'PREP': 4.80078125, 'DET': -5.0234375, 'SVA': -4.3359375}"
Christine discovers this diagnoses.,DET,determiner_noun_agreement_irregular_1,DET,"{'G': -2.708984375, 'PREP': -2.513671875, 'DET': 9.3515625, 'SVA': -2.4296875}"
Lucille might declare there to be a glass dropping.,G,existential_there_object_raising,G,"{'G': 6.82421875, 'PREP': -1.8466796875, 'DET': -4.46875, 'SVA': -3.080078125}"
Each art gallery was there annoying Beth.,G,existential_there_quantifiers_2,G,"{'G': 6.71484375, 'PREP': -2.521484375, 'DET': -4.5390625, 'SVA': -2.080078125}"
The woman has disliked Sabrina.,G,irregular_plural_subject_verb_agreement_2,G,"{'G': 6.73046875, 'PREP': -2.5, 'DET': -4.65625, 'SVA': -1.98828125}"
Jacqueline talks to these lost waiter.,DET,determiner_noun_agreement_with_adj_2,DET,"{'G': -2.064453125, 'PREP': -2.326171875, 'DET': 9.109375, 'SVA': -3.130859375}"
And as lastly that was the worst night I had ever had so I asked for my money back but they wouldn't give me it so I had an argument with the people who worked there but I couldn't get my money back.,PREP,Preposition_Unnecessary,G,"{'G': 4.34375, 'PREP': 4.25390625, 'DET': -5.4765625, 'SVA': -4.8828125}"
"2. Photography because in my free time I take some pictures about people, countryside, -- -",PREP,Preposition_Replacing,PREP,"{'G': 3.638671875, 'PREP': 4.71484375, 'DET': -5.16796875, 'SVA': -4.5234375}"
A lot of cashiers question this waitress that Ella had disliked.,G,wh_questions_object_gap,G,"{'G': 6.78515625, 'PREP': -2.337890625, 'DET': -4.4609375, 'SVA': -2.50390625}"
It was brilliant! I had the best month in my life.,PREP,Preposition_Replacing,PREP,"{'G': 3.333984375, 'PREP': 4.8046875, 'DET': -5.01953125, 'SVA': -4.25390625}"
Dana won't scan this analysis.,G,determiner_noun_agreement_irregular_2,G,"{'G': 6.82421875, 'PREP': -2.1328125, 'DET': -4.66796875, 'SVA': -2.6015625}"
Those men haven't loved an actress.,G,irregular_plural_subject_verb_agreement_1,G,"{'G': 6.734375, 'PREP': -2.501953125, 'DET': -4.16796875, 'SVA': -2.458984375}"
Vanessa is boasting about these paralyses.,G,determiner_noun_agreement_irregular_1,G,"{'G': 6.84375, 'PREP': -2.26171875, 'DET': -4.3984375, 'SVA': -2.6640625}"
I hope it might help for next year's festival.,PREP,Preposition_Replacing,PREP,"{'G': 3.298828125, 'PREP': 4.8046875, 'DET': -5.0234375, 'SVA': -4.21484375}"
Eric saw.,G,drop_argument,G,"{'G': 6.71484375, 'PREP': -2.197265625, 'DET': -4.86328125, 'SVA': -2.185546875}"
The patients laugh.,G,regular_plural_subject_verb_agreement_2,G,"{'G': 6.62109375, 'PREP': -2.599609375, 'DET': -3.62890625, 'SVA': -2.587890625}"
Elizabeth has appreciated this paralyses.,DET,determiner_noun_agreement_irregular_1,DET,"{'G': -2.662109375, 'PREP': -2.4921875, 'DET': 9.34375, 'SVA': -2.49609375}"
The Borgias heal these guests.,G,determiner_noun_agreement_2,G,"{'G': 6.734375, 'PREP': -2.509765625, 'DET': -4.05859375, 'SVA': -2.474609375}"
Cynthia should complain about those actress.,DET,determiner_noun_agreement_1,DET,"{'G': -2.2890625, 'PREP': -2.1171875, 'DET': 9.234375, 'SVA': -3.15625}"
"I worked as a receptionist in the VIP room and I needed to look very happy during all the time, which wasn't very difficult.",PREP,Preposition_Unnecessary,PREP,"{'G': 3.61328125, 'PREP': 4.7421875, 'DET': -5.234375, 'SVA': -4.48046875}"
Becca hurt those ladies.,G,determiner_noun_agreement_2,G,"{'G': 6.72265625, 'PREP': -2.396484375, 'DET': -4.8046875, 'SVA': -1.9931640625}"
Matt knew that most children that are escaping from Monet aren't looking like a lot of drawings.,G,wh_vs_that_no_gap_long_distance,G,"{'G': 6.82421875, 'PREP': -2.0390625, 'DET': -4.47265625, 'SVA': -2.849609375}"
The guys compromise.,G,regular_plural_subject_verb_agreement_2,G,"{'G': 6.60546875, 'PREP': -2.615234375, 'DET': -3.81640625, 'SVA': -2.40625}"
The friends of Ruth weren't hugging Scott.,G,distractor_agreement_relational_noun,G,"{'G': 6.72265625, 'PREP': -2.470703125, 'DET': -4.15234375, 'SVA': -2.505859375}"
Cindy shouldn't cure those confident alumnus.,DET,determiner_noun_agreement_with_adj_irregular_2,DET,"{'G': -2.228515625, 'PREP': -2.126953125, 'DET': 9.2109375, 'SVA': -3.197265625}"
Kristin wasn't concealing that doctors.,DET,determiner_noun_agreement_2,DET,"{'G': -2.576171875, 'PREP': -2.376953125, 'DET': 9.3359375, 'SVA': -2.689453125}"
Most children return to that senators.,DET,determiner_noun_agreement_2,DET,"{'G': -2.341796875, 'PREP': -2.421875, 'DET': 9.234375, 'SVA': -2.828125}"
Grace arrived at that small oases.,DET,determiner_noun_agreement_with_adj_irregular_2,DET,"{'G': -2.654296875, 'PREP': -2.34765625, 'DET': 9.359375, 'SVA': -2.63671875}"
Kendra isn't working with these excited child.,DET,determiner_noun_agreement_with_adj_irregular_2,DET,"{'G': -1.998046875, 'PREP': -2.056640625, 'DET': 9.1015625, 'SVA': -3.4375}"
The child has talked.,G,irregular_plural_subject_verb_agreement_2,G,"{'G': 6.765625, 'PREP': -2.423828125, 'DET': -4.671875, 'SVA': -2.109375}"
A lot of waitresses discover some companies that scare Dawn.,G,wh_questions_subject_gap,G,"{'G': 6.6796875, 'PREP': -2.615234375, 'DET': -4.41796875, 'SVA': -2.076171875}"
"These were in perfect agreement with my previous opinion about your company, which is said to be the best producer of musical shows in Europe.",PREP,Preposition_Replacing,PREP,"{'G': 3.458984375, 'PREP': 4.78125, 'DET': -5.0859375, 'SVA': -4.3671875}"
Many banks aren't realizing that this man that shouldn't hide away had bought a lot of college campuses.,G,wh_vs_that_no_gap_long_distance,G,"{'G': 6.83203125, 'PREP': -2.0390625, 'DET': -4.34765625, 'SVA': -2.9765625}"
A sister of these adults do worry Aaron.,SVA,distractor_agreement_relational_noun,SVA,"{'G': -2.419921875, 'PREP': -2.439453125, 'DET': -3.2734375, 'SVA': 7.66015625}"
All fungi has wasted away.,SVA,irregular_plural_subject_verb_agreement_1,SVA,"{'G': -2.49609375, 'PREP': -3.30078125, 'DET': -2.12890625, 'SVA': 7.66015625}"
"Thank you for answering my last letter, I hope your sister's health is better than on last time and she is all right.",PREP,Preposition_Unnecessary,PREP,"{'G': 3.35546875, 'PREP': 4.80078125, 'DET': -5.01953125, 'SVA': -4.28125}"
A man is pleasant to talk to.,G,tough_vs_raising_1,G,"{'G': 6.80859375, 'PREP': -2.255859375, 'DET': -4.65234375, 'SVA': -2.408203125}"
Ruth will dislike this fast dancers.,DET,determiner_noun_agreement_with_adj_2,DET,"{'G': -2.71484375, 'PREP': -2.421875, 'DET': 9.3671875, 'SVA': -2.513671875}"
Christine sounded like that serious guests.,DET,determiner_noun_agreement_with_adjective_1,DET,"{'G': -2.5078125, 'PREP': -2.341796875, 'DET': 9.3203125, 'SVA': -2.7734375}"
The men haven't explained everything.,G,irregular_plural_subject_verb_agreement_2,G,"{'G': 6.765625, 'PREP': -2.41015625, 'DET': -4.27734375, 'SVA': -2.515625}"
Oxen weren't embarrassing Tiffany.,G,irregular_plural_subject_verb_agreement_1,G,"{'G': 6.7109375, 'PREP': -2.5546875, 'DET': -4.17578125, 'SVA': -2.353515625}"
"First of all, I don't think it's professional to change the principal actor at the last minute, the play should have been with Danny Brook, but it wasn't.",G,Preposition_Replacing,G,"{'G': 4.55859375, 'PREP': 3.97265625, 'DET': -5.69921875, 'SVA': -4.76171875}"
I am writing to tell you that my class is interested in going to the show which takes place at the Central Exhibition Hall in London on 14th March.,G,Preposition_Replacing,PREP,"{'G': 3.78125, 'PREP': 4.671875, 'DET': -5.375, 'SVA': -4.55078125}"
Natalie boasted about this people.,DET,determiner_noun_agreement_irregular_2,DET,"{'G': -2.638671875, 'PREP': -2.435546875, 'DET': 9.3359375, 'SVA': -2.5703125}"
That woman are descending some hills.,SVA,irregular_plural_subject_verb_agreement_1,SVA,"{'G': -2.75, 'PREP': -2.07421875, 'DET': -2.9296875, 'SVA': 7.55078125}"
