text,labels,UID,prediction,Probabilities
Tracy was investigating this troubled alumnus.,G,determiner_noun_agreement_with_adj_irregular_2,G,"{'G': 5.19140625, 'PREP': -2.263671875, 'DET': -4.65625, 'SVA': -2.31640625}"
"And the best way to get from there to the conference is to by coach, as there are about 35 international students, and they are all strangers here.",PREP,Preposition_Unnecessary,PREP,"{'G': 2.646484375, 'PREP': 3.37890625, 'DET': -4.66015625, 'SVA': -3.978515625}"
Only Irene does ever aggravate this driver.,G,only_npi_licensor_present,G,"{'G': 5.171875, 'PREP': -2.16796875, 'DET': -4.44140625, 'SVA': -2.57421875}"
"First of all, I would like to give you some further information about me and secondly, I'd like to ask you about some concerns that I have.",G,Preposition_Replacing,PREP,"{'G': 2.69140625, 'PREP': 3.33984375, 'DET': -4.62890625, 'SVA': -4.03515625}"
The woman is seeing.,G,irregular_plural_subject_verb_agreement_2,G,"{'G': 5.16796875, 'PREP': -2.263671875, 'DET': -4.7578125, 'SVA': -2.197265625}"
The cashier marry.,SVA,regular_plural_subject_verb_agreement_2,SVA,"{'G': -1.328125, 'PREP': -1.74609375, 'DET': -2.18359375, 'SVA': 6.12890625}"
Marla was distracting this determined people.,DET,determiner_noun_agreement_with_adj_irregular_2,DET,"{'G': -2.240234375, 'PREP': -1.3466796875, 'DET': 8.4921875, 'SVA': -1.5478515625}"
Everyone at the school knew about my love to Larry including him.,PREP,Preposition_Replacing,G,"{'G': 4.25390625, 'PREP': 0.88134765625, 'DET': -4.9609375, 'SVA': -3.826171875}"
The coat unfold.,SVA,regular_plural_subject_verb_agreement_2,SVA,"{'G': 2.064453125, 'PREP': -2.8671875, 'DET': -4.17578125, 'SVA': 3.384765625}"
I would like to have some information about the advertisement for the show.,G,Preposition_Replacing,PREP,"{'G': 2.611328125, 'PREP': 3.380859375, 'DET': -4.578125, 'SVA': -4.0078125}"
Craig complained about those syntheses.,G,determiner_noun_agreement_irregular_1,G,"{'G': 5.1640625, 'PREP': -2.361328125, 'DET': -4.53125, 'SVA': -2.2734375}"
"For example, in the time of our visit there is going to be"" The London Fashion and Leisure Show"".",PREP,Preposition_Replacing,PREP,"{'G': 2.59765625, 'PREP': 3.404296875, 'DET': -4.55859375, 'SVA': -4.015625}"
Many libraries boast about those popular documentary.,DET,determiner_noun_agreement_with_adjective_1,DET,"{'G': -2.337890625, 'PREP': -1.240234375, 'DET': 8.5078125, 'SVA': -1.51953125}"
Wendy wasn't investigating some adult that Craig wasn't helping that cares for every doctor.,G,wh_questions_subject_gap_long_distance,G,"{'G': 5.20703125, 'PREP': -2.208984375, 'DET': -4.70703125, 'SVA': -2.37109375}"
Walter hadn't described himself.,G,anaphor_gender_agreement,G,"{'G': 5.15234375, 'PREP': -2.306640625, 'DET': -4.3984375, 'SVA': -2.439453125}"
The patient grin.,SVA,regular_plural_subject_verb_agreement_2,G,"{'G': 2.751953125, 'PREP': -2.853515625, 'DET': -4.515625, 'SVA': 2.529296875}"
Every museum is respected.,G,passive_2,G,"{'G': 5.15234375, 'PREP': -2.34765625, 'DET': -4.6953125, 'SVA': -2.123046875}"
The government have collaborated.,SVA,regular_plural_subject_verb_agreement_2,SVA,"{'G': -1.4287109375, 'PREP': -1.5625, 'DET': -2.21484375, 'SVA': 6.1015625}"
Actors dislike those newspaper article.,DET,determiner_noun_agreement_1,DET,"{'G': -2.333984375, 'PREP': -1.03515625, 'DET': 8.5, 'SVA': -1.76171875}"
They read the letter and slowly went onto the kitchen.,PREP,Preposition_Replacing,PREP,"{'G': 2.833984375, 'PREP': 3.2265625, 'DET': -4.62109375, 'SVA': -4.125}"
Scott was noticing that lady.,G,determiner_noun_agreement_2,G,"{'G': 5.1953125, 'PREP': -2.24609375, 'DET': -4.6953125, 'SVA': -2.318359375}"
The students lifted those small drawing.,DET,determiner_noun_agreement_with_adjective_1,DET,"{'G': -2.71875, 'PREP': -1.31640625, 'DET': 8.46875, 'SVA': -0.7939453125}"
Melinda hasn't hidden this determined woman.,G,determiner_noun_agreement_with_adj_irregular_2,G,"{'G': 5.17578125, 'PREP': -2.30859375, 'DET': -4.625, 'SVA': -2.28125}"
Daniel should talk to this delighted boy.,G,determiner_noun_agreement_with_adj_2,G,"{'G': 5.1640625, 'PREP': -1.8603515625, 'DET': -4.42578125, 'SVA': -2.896484375}"
Many actors say that Sarah hasn't impressed them.,G,principle_A_domain_1,G,"{'G': 5.11328125, 'PREP': -1.8759765625, 'DET': -4.80078125, 'SVA': -2.466796875}"
Suzanne leaves Carlos.,G,regular_plural_subject_verb_agreement_1,G,"{'G': 5.1640625, 'PREP': -2.34765625, 'DET': -4.6328125, 'SVA': -2.18359375}"
Each car isn't there stunning Patricia.,G,existential_there_quantifiers_2,G,"{'G': 5.1328125, 'PREP': -2.26953125, 'DET': -4.50390625, 'SVA': -2.3359375}"
That patient was selling this important cups.,DET,determiner_noun_agreement_with_adj_2,DET,"{'G': -2.443359375, 'PREP': -1.0859375, 'DET': 8.53125, 'SVA': -1.5390625}"
Only the Borgias have ever hugged.,G,only_npi_licensor_present,G,"{'G': 5.12109375, 'PREP': -2.24609375, 'DET': -4.203125, 'SVA': -2.576171875}"
A lot of candles are impressing those man.,DET,determiner_noun_agreement_irregular_2,DET,"{'G': -2.30859375, 'PREP': -1.2919921875, 'DET': 8.5078125, 'SVA': -1.5146484375}"
Banks have thought about themselves confusing Theresa.,G,principle_A_case_2,DET,"{'G': -0.027557373046875, 'PREP': -2.548828125, 'DET': 2.6640625, 'SVA': 0.791015625}"
The mothers of Suzanne doubt Robert commanded Marie's nephew to bike to those closets.,G,distractor_agreement_relational_noun,G,"{'G': 3.00390625, 'PREP': -2.798828125, 'DET': -5.140625, 'SVA': 2.5}"
It was Friday morning when I saw John and he said to me he had some good news to tell me.,G,Preposition_Missing,PREP,"{'G': 2.716796875, 'PREP': 3.310546875, 'DET': -4.52734375, 'SVA': -4.11328125}"
All universities weren't concealing who the offspring flees from.,G,wh_vs_that_with_gap,G,"{'G': 5.13671875, 'PREP': -2.357421875, 'DET': -4.734375, 'SVA': -2.025390625}"
These guests break that glasses.,DET,determiner_noun_agreement_2,DET,"{'G': -2.125, 'PREP': -1.4111328125, 'DET': 8.453125, 'SVA': -1.6416015625}"
Erin did not ever insult Rachel.,G,sentential_negation_npi_licensor_present,G,"{'G': 5.16796875, 'PREP': -2.029296875, 'DET': -4.48828125, 'SVA': -2.69140625}"
Bruce liked those nucleus.,DET,determiner_noun_agreement_irregular_1,DET,"{'G': -2.580078125, 'PREP': -1.1904296875, 'DET': 8.53125, 'SVA': -1.203125}"
Regina hasn't described those small person.,DET,determiner_noun_agreement_with_adj_irregular_1,DET,"{'G': -2.29296875, 'PREP': -1.390625, 'DET': 8.5, 'SVA': -1.4072265625}"
A lot of ladies had observed that employed waiter.,G,determiner_noun_agreement_with_adj_2,G,"{'G': 5.04296875, 'PREP': -2.517578125, 'DET': -4.51171875, 'SVA': -1.8994140625}"
A son of some actors spurs the actress to aggravate the child.,G,distractor_agreement_relational_noun,SVA,"{'G': 1.01953125, 'PREP': -2.37890625, 'DET': -4.44921875, 'SVA': 4.953125}"
Derek didn't reference this bad plays.,DET,determiner_noun_agreement_with_adjective_1,DET,"{'G': -2.283203125, 'PREP': -1.064453125, 'DET': 8.4765625, 'SVA': -1.7939453125}"
The shows about Winston Churchill does hurt Andrew.,SVA,distractor_agreement_relational_noun,SVA,"{'G': -1.3125, 'PREP': -1.6396484375, 'DET': -2.341796875, 'SVA': 6.109375}"
Some cactus have upset that customer.,SVA,irregular_plural_subject_verb_agreement_1,SVA,"{'G': -1.7080078125, 'PREP': -1.60546875, 'DET': -1.6337890625, 'SVA': 6.07421875}"
A lot of waiters that couldn't reveal Erin has waved.,SVA,distractor_agreement_relative_clause,SVA,"{'G': 0.86572265625, 'PREP': -3.115234375, 'DET': -3.00390625, 'SVA': 4.7265625}"
The reports about Jesus were winning.,G,distractor_agreement_relational_noun,G,"{'G': 5.125, 'PREP': -2.271484375, 'DET': -4.44140625, 'SVA': -2.361328125}"
I am able to meet my friends quickly on the Internet by just clicking the mouse.,G,Preposition_Missing,PREP,"{'G': 2.216796875, 'PREP': 3.5703125, 'DET': -3.845703125, 'SVA': -4.1640625}"
I realize that managing a theatre is hard work but I have to ask you for the money of the tickets back.,PREP,Preposition_Replacing,PREP,"{'G': 2.6875, 'PREP': 3.34765625, 'DET': -4.59765625, 'SVA': -4.05859375}"
Kendra would worry that standing woman.,G,determiner_noun_agreement_with_adj_irregular_1,G,"{'G': 5.20703125, 'PREP': -2.140625, 'DET': -4.59375, 'SVA': -2.5390625}"
The stimulus was confusing David.,G,irregular_plural_subject_verb_agreement_1,G,"{'G': 5.16015625, 'PREP': -2.34765625, 'DET': -4.78515625, 'SVA': -2.052734375}"
I am writing to reply to the letter you wrote to me on 10 June.,G,Preposition_Missing,PREP,"{'G': 2.67578125, 'PREP': 3.33984375, 'DET': -4.46875, 'SVA': -4.1328125}"
The photographs of Florence hasn't disappeared.,SVA,distractor_agreement_relational_noun,SVA,"{'G': -1.326171875, 'PREP': -1.6806640625, 'DET': -2.28125, 'SVA': 6.12109375}"
As I was a volunteer I did not have to pay to watch at the concert and after it I spent the rest of the night with the members of the group.,PREP,Preposition_Unnecessary,PREP,"{'G': 2.83203125, 'PREP': 3.2421875, 'DET': -4.7109375, 'SVA': -4.0859375}"
My second job was to take the money from the bars and to take it to a little room where I could see the pop stars walking in the corridor.,G,Preposition_Replacing,PREP,"{'G': 2.7109375, 'PREP': 3.333984375, 'DET': -4.59765625, 'SVA': -4.09375}"
Peter hadn't forgotten those troubled teenagers.,G,determiner_noun_agreement_with_adj_2,G,"{'G': 5.1484375, 'PREP': -2.369140625, 'DET': -4.46484375, 'SVA': -2.30078125}"
"Of course if you are on the public eye, the reasons why you want privacy are different, because if you are a politician, for example, you fear for your life.",PREP,Preposition_Replacing,PREP,"{'G': 2.498046875, 'PREP': 3.4609375, 'DET': -4.4765625, 'SVA': -3.9921875}"
"Unfortunately, it was closed because at that day was their day - off.",PREP,Preposition_Unnecessary,PREP,"{'G': 2.572265625, 'PREP': 3.42578125, 'DET': -4.55078125, 'SVA': -4.00390625}"
The sketch weren't shocking Veronica.,SVA,regular_plural_subject_verb_agreement_2,SVA,"{'G': -1.6484375, 'PREP': -1.556640625, 'DET': -1.798828125, 'SVA': 6.09765625}"
The glasses bothers those senators.,SVA,regular_plural_subject_verb_agreement_2,SVA,"{'G': 1.82421875, 'PREP': -2.93359375, 'DET': -4.375, 'SVA': 4.03125}"
Every cactus has worried these teenagers.,G,irregular_plural_subject_verb_agreement_1,G,"{'G': 5.12890625, 'PREP': -2.41796875, 'DET': -4.51171875, 'SVA': -2.166015625}"
Most of students in our class are studying Fashion full - time.,PREP,Preposition_Unnecessary,PREP,"{'G': 2.59375, 'PREP': 3.298828125, 'DET': -4.046875, 'SVA': -4.31640625}"
The woman have questioned Clyde.,SVA,irregular_plural_subject_verb_agreement_2,SVA,"{'G': -1.4658203125, 'PREP': -1.5478515625, 'DET': -2.16015625, 'SVA': 6.10546875}"
Every senator that wasn't praising some drivers was liking to go fishing.,G,distractor_agreement_relative_clause,G,"{'G': 5.1171875, 'PREP': -2.423828125, 'DET': -4.66015625, 'SVA': -2.0}"
The octopus aren't upsetting Liam.,SVA,irregular_plural_subject_verb_agreement_1,SVA,"{'G': -1.5419921875, 'PREP': -1.6142578125, 'DET': -1.951171875, 'SVA': 6.10546875}"
Jennifer has a lot of apples.,G,regular_plural_subject_verb_agreement_1,G,"{'G': 5.11328125, 'PREP': -2.390625, 'DET': -4.49609375, 'SVA': -2.173828125}"
Russell concealed those foot.,DET,determiner_noun_agreement_irregular_1,DET,"{'G': -2.5546875, 'PREP': -1.0224609375, 'DET': 8.53125, 'SVA': -1.4345703125}"
William was thinking about himself passing the college campuses.,G,principle_A_case_2,G,"{'G': 5.1796875, 'PREP': -2.27734375, 'DET': -4.53515625, 'SVA': -2.388671875}"
The customer get a job.,SVA,regular_plural_subject_verb_agreement_2,SVA,"{'G': -1.6572265625, 'PREP': -1.474609375, 'DET': -1.8720703125, 'SVA': 6.08203125}"
Leslie hasn't seen all rugs that Catherine was lifting that alarmed most children.,G,wh_questions_subject_gap_long_distance,G,"{'G': 4.96875, 'PREP': -2.46875, 'DET': -3.810546875, 'SVA': -2.40234375}"
Linda had broken those fork.,DET,determiner_noun_agreement_2,DET,"{'G': -2.3515625, 'PREP': -1.1962890625, 'DET': 8.5078125, 'SVA': -1.5419921875}"
These girls who couldn't visit Rodney wasn't sighing.,SVA,distractor_agreement_relative_clause,SVA,"{'G': -0.96728515625, 'PREP': -1.9169921875, 'DET': -2.58984375, 'SVA': 6.1171875}"
This unicycle impresses this good teenager.,G,determiner_noun_agreement_with_adjective_1,G,"{'G': 5.16796875, 'PREP': -2.263671875, 'DET': -4.3515625, 'SVA': -2.525390625}"
So I am asking you to pay me back at least half of the ticket price for the inconvenience that was caused me.,G,Preposition_Unnecessary,PREP,"{'G': 2.611328125, 'PREP': 3.40625, 'DET': -4.55078125, 'SVA': -4.04296875}"
Dennis looks like this exposed painting.,G,determiner_noun_agreement_with_adjective_1,G,"{'G': 5.19921875, 'PREP': -2.11328125, 'DET': -4.54296875, 'SVA': -2.587890625}"
Gerald insult a lot of plays.,SVA,regular_plural_subject_verb_agreement_1,G,"{'G': 4.3359375, 'PREP': -2.74609375, 'DET': -4.75390625, 'SVA': -0.260498046875}"
Bruce can drive to those high schools.,G,determiner_noun_agreement_2,G,"{'G': 5.1953125, 'PREP': -2.0234375, 'DET': -4.52734375, 'SVA': -2.728515625}"
A grandfather of a lot of teachers doesn't fire Matt.,G,distractor_agreement_relational_noun,G,"{'G': 5.08984375, 'PREP': -2.3984375, 'DET': -4.28515625, 'SVA': -2.30078125}"
Every driver wasn't describing these student.,DET,determiner_noun_agreement_2,DET,"{'G': -2.521484375, 'PREP': -1.2197265625, 'DET': 8.53125, 'SVA': -1.2666015625}"
A senator who saw the Lutherans don't observe Dennis.,SVA,distractor_agreement_relative_clause,SVA,"{'G': -1.232421875, 'PREP': -1.7607421875, 'DET': -2.337890625, 'SVA': 6.12890625}"
We had fun to 5 o'clock!,PREP,Preposition_Replacing,G,"{'G': 3.943359375, 'PREP': 0.77392578125, 'DET': -3.1484375, 'SVA': -4.6796875}"
Kristin thought about those foot.,DET,determiner_noun_agreement_irregular_2,DET,"{'G': -2.740234375, 'PREP': -1.0341796875, 'DET': 8.5234375, 'SVA': -1.109375}"
Brenda isn't boasting about those hypotheses.,G,determiner_noun_agreement_irregular_1,G,"{'G': 5.1328125, 'PREP': -2.41796875, 'DET': -4.56640625, 'SVA': -2.1328125}"
Kimberley approaches Carl.,G,regular_plural_subject_verb_agreement_1,G,"{'G': 5.03125, 'PREP': -2.5546875, 'DET': -4.6796875, 'SVA': -1.7158203125}"
We were mainly working for all the lights at this great concert.,PREP,Preposition_Replacing,PREP,"{'G': 2.56640625, 'PREP': 3.431640625, 'DET': -4.328125, 'SVA': -4.16796875}"
"Now we can buy everything via the Internet, we can see what's happening in Wall Street, we can send mail in an easier way, by e - mail, and many people have started to work at home with their computers.",PREP,Preposition_Replacing,PREP,"{'G': 2.578125, 'PREP': 3.419921875, 'DET': -4.546875, 'SVA': -4.01171875}"
Lori has insulted a driver.,G,regular_plural_subject_verb_agreement_1,G,"{'G': 5.15625, 'PREP': -2.357421875, 'DET': -4.640625, 'SVA': -2.166015625}"
Larry disturbs these employed woman.,DET,determiner_noun_agreement_with_adj_irregular_2,DET,"{'G': -2.435546875, 'PREP': -1.1943359375, 'DET': 8.53125, 'SVA': -1.4306640625}"
The ox isn't descending every mountain.,G,irregular_plural_subject_verb_agreement_2,G,"{'G': 5.1484375, 'PREP': -2.390625, 'DET': -4.6484375, 'SVA': -2.115234375}"
"That's why, in response of all these problems, I'm asking you to give back some money.",PREP,Preposition_Replacing,PREP,"{'G': 2.40234375, 'PREP': 3.51171875, 'DET': -4.26953125, 'SVA': -4.05078125}"
Wendy did attack that out in the open senator.,G,determiner_noun_agreement_with_adjective_1,G,"{'G': 5.0078125, 'PREP': -1.4365234375, 'DET': -4.1484375, 'SVA': -3.330078125}"
Some actress hasn't disgusted those out in the open library.,DET,determiner_noun_agreement_with_adjective_1,DET,"{'G': -0.9814453125, 'PREP': -2.03515625, 'DET': 7.6015625, 'SVA': -2.26953125}"
The dancers that should confuse Laurie do argue about the play.,G,distractor_agreement_relative_clause,G,"{'G': 5.046875, 'PREP': -2.48828125, 'DET': -4.65234375, 'SVA': -1.771484375}"
Noah hasn't thought about this smooth lice.,DET,determiner_noun_agreement_with_adj_irregular_2,DET,"{'G': -2.23046875, 'PREP': -1.294921875, 'DET': 8.484375, 'SVA': -1.6279296875}"
Amanda walks through some mountains.,G,regular_plural_subject_verb_agreement_1,G,"{'G': 5.1484375, 'PREP': -2.3828125, 'DET': -4.64453125, 'SVA': -2.1015625}"
All adults that have hugged Edward will stun themselves.,G,principle_A_c_command,G,"{'G': 5.1015625, 'PREP': -1.869140625, 'DET': -4.4296875, 'SVA': -2.76953125}"
Most actresses don't argue about that hypotheses.,DET,determiner_noun_agreement_irregular_1,DET,"{'G': -1.595703125, 'PREP': -1.583984375, 'DET': 8.1640625, 'SVA': -2.134765625}"
Douglas was escaping from those unlucky children.,G,determiner_noun_agreement_with_adj_irregular_1,G,"{'G': 5.1640625, 'PREP': -2.34375, 'DET': -4.4609375, 'SVA': -2.341796875}"
What I particularly enjoyed was meeting the famous musicians I have been dreaming seeing.,PREP,Preposition_Missing,G,"{'G': 3.3984375, 'PREP': 2.55859375, 'DET': -4.7578125, 'SVA': -4.27734375}"
"Also, with the development of the Internet and its arrival to a great number of homes, I can have any information I need at any time I want.",PREP,Preposition_Replacing,PREP,"{'G': 2.513671875, 'PREP': 3.44921875, 'DET': -4.47265625, 'SVA': -4.00390625}"
Harvard University likes those popular cafe.,DET,determiner_noun_agreement_with_adjective_1,DET,"{'G': -2.384765625, 'PREP': -1.181640625, 'DET': 8.5234375, 'SVA': -1.5107421875}"
Some teenagers that haven't confused Eva can reveal themselves.,G,principle_A_c_command,G,"{'G': 5.16015625, 'PREP': -2.20703125, 'DET': -4.40234375, 'SVA': -2.5390625}"
"I think television is a good invention for children, for when they have free time. While they are watching television, we don't have to look after them if we have something important to do.",G,Preposition_Missing,PREP,"{'G': 2.70703125, 'PREP': 3.326171875, 'DET': -4.60546875, 'SVA': -4.04296875}"
Carol was concealing that mice.,DET,determiner_noun_agreement_irregular_1,DET,"{'G': -2.197265625, 'PREP': -1.4287109375, 'DET': 8.4765625, 'SVA': -1.5107421875}"
Christopher won't explore a lot of high schools.,G,transitive,G,"{'G': 5.10546875, 'PREP': -2.392578125, 'DET': -4.19921875, 'SVA': -2.390625}"
Anne could attack this unemployed senator.,G,determiner_noun_agreement_with_adjective_1,G,"{'G': 5.171875, 'PREP': -2.1796875, 'DET': -4.3046875, 'SVA': -2.658203125}"
The children wasn't spinning around.,SVA,irregular_plural_subject_verb_agreement_2,SVA,"{'G': -1.53125, 'PREP': -1.5830078125, 'DET': -1.994140625, 'SVA': 6.09375}"
What dishes is Stacey selling and Curtis messing up?,G,coordinate_structure_constraint_complex_left_branch,G,"{'G': 5.078125, 'PREP': -2.392578125, 'DET': -4.22265625, 'SVA': -2.3359375}"
Some teenagers wash those friends of Anna.,G,causative,G,"{'G': 5.125, 'PREP': -2.1953125, 'DET': -4.21875, 'SVA': -2.64453125}"
That dancer that flees from the Impressionists regret those men reference those movies.,SVA,distractor_agreement_relative_clause,SVA,"{'G': 1.5478515625, 'PREP': -2.8671875, 'DET': -4.24609375, 'SVA': 4.37890625}"
A lot of prints looked like these clean couch.,DET,determiner_noun_agreement_with_adj_2,DET,"{'G': -2.396484375, 'PREP': -1.306640625, 'DET': 8.5078125, 'SVA': -1.3564453125}"
The man attack Beth.,SVA,irregular_plural_subject_verb_agreement_2,SVA,"{'G': -1.552734375, 'PREP': -1.57421875, 'DET': -1.94140625, 'SVA': 6.09375}"
A granddaughter of the Impressionists aren't lifting a convertible.,SVA,distractor_agreement_relational_noun,SVA,"{'G': -1.3212890625, 'PREP': -1.7646484375, 'DET': -2.16015625, 'SVA': 6.1328125}"
Paul doesn't insult these happy woman.,DET,determiner_noun_agreement_with_adj_irregular_2,DET,"{'G': -2.310546875, 'PREP': -1.248046875, 'DET': 8.5, 'SVA': -1.546875}"
I am writing with reference to your letter concerning the organization of an international student conference in Wimbledon Art College.,PREP,Preposition_Replacing,G,"{'G': 4.0234375, 'PREP': 1.4912109375, 'DET': -5.19921875, 'SVA': -3.892578125}"
Children who argue about Lawrence hasn't dared Dawn to weep.,SVA,distractor_agreement_relative_clause,SVA,"{'G': -1.1416015625, 'PREP': -1.7890625, 'DET': -2.466796875, 'SVA': 6.1171875}"
A man wasn't cleaning that hard fungus.,G,determiner_noun_agreement_with_adj_irregular_2,G,"{'G': 5.17578125, 'PREP': -2.2890625, 'DET': -4.68359375, 'SVA': -2.234375}"
The geese has descended these mountains.,SVA,irregular_plural_subject_verb_agreement_2,SVA,"{'G': -1.0849609375, 'PREP': -1.97265625, 'DET': -2.369140625, 'SVA': 6.1171875}"
The grandmothers of Roger is compromising.,SVA,distractor_agreement_relational_noun,SVA,"{'G': -1.345703125, 'PREP': -1.75390625, 'DET': -2.146484375, 'SVA': 6.12890625}"
Most reports is shocking Andrea.,SVA,regular_plural_subject_verb_agreement_1,SVA,"{'G': -1.7060546875, 'PREP': -1.634765625, 'DET': -1.5966796875, 'SVA': 6.08984375}"
The girl who hadn't insulted all waitresses smile.,SVA,distractor_agreement_relative_clause,SVA,"{'G': -0.951171875, 'PREP': -1.87890625, 'DET': -2.6640625, 'SVA': 6.12109375}"
The talks by writers were very technical but they could be understood by all the people who were at the festival.,G,Preposition_Replacing,G,"{'G': 3.443359375, 'PREP': 2.419921875, 'DET': -4.8515625, 'SVA': -4.15625}"
This blouse isn't scaring Clyde.,G,regular_plural_subject_verb_agreement_1,G,"{'G': 5.14453125, 'PREP': -2.392578125, 'DET': -4.59765625, 'SVA': -2.142578125}"
These waitresses think about those synthesis.,DET,determiner_noun_agreement_irregular_1,DET,"{'G': -2.408203125, 'PREP': -1.1123046875, 'DET': 8.515625, 'SVA': -1.55859375}"
"Also it means meeting other people, having fun together, travelling to all the places on the island.",G,Preposition_Replacing,PREP,"{'G': 2.359375, 'PREP': 3.517578125, 'DET': -4.1953125, 'SVA': -4.0703125}"
Most pedestrians works with William.,SVA,regular_plural_subject_verb_agreement_1,SVA,"{'G': -1.455078125, 'PREP': -1.765625, 'DET': -1.9365234375, 'SVA': 6.12890625}"
Which men might Rhonda complain about and Charles hire?,G,coordinate_structure_constraint_complex_left_branch,G,"{'G': 5.109375, 'PREP': -2.1640625, 'DET': -4.10546875, 'SVA': -2.720703125}"
"Also, if I were you I would make your concert halls a bit larger, because very many people would like to spend their holidays with their families at your festival next year.",G,Preposition_Unnecessary,PREP,"{'G': 2.748046875, 'PREP': 3.29296875, 'DET': -4.6640625, 'SVA': -4.046875}"
Jesus watched that patients.,DET,determiner_noun_agreement_1,DET,"{'G': -2.326171875, 'PREP': -1.37890625, 'DET': 8.4921875, 'SVA': -1.3642578125}"
The women has chuckled.,SVA,irregular_plural_subject_verb_agreement_2,SVA,"{'G': -1.462890625, 'PREP': -1.6279296875, 'DET': -2.08203125, 'SVA': 6.10546875}"
Only a lot of actresses that that essay had disagreed with ever collaborated.,G,only_npi_scope,G,"{'G': 5.15234375, 'PREP': -2.375, 'DET': -4.48046875, 'SVA': -2.265625}"
"So, what should have been a nice evening out became a nightmare.",G,Preposition_Unnecessary,PREP,"{'G': 2.478515625, 'PREP': 3.48046875, 'DET': -4.48828125, 'SVA': -3.962890625}"
I hope you write to me soon to tell me your opinion.,G,Preposition_Missing,PREP,"{'G': 2.3515625, 'PREP': 3.359375, 'DET': -3.59765625, 'SVA': -4.38671875}"
Becky might think Joseph has fled from himself.,G,principle_A_domain_2,G,"{'G': 5.1328125, 'PREP': -2.21875, 'DET': -4.3203125, 'SVA': -2.560546875}"
Theodore cures Christina.,G,animate_subject_trans,SVA,"{'G': 1.84765625, 'PREP': -2.97265625, 'DET': -4.29296875, 'SVA': 4.02734375}"
"I am writing a report, in which I will describe for you the most important building in my town.",G,Preposition_Missing,PREP,"{'G': 2.48828125, 'PREP': 3.470703125, 'DET': -4.4609375, 'SVA': -3.9921875}"
A pamphlet about current events does shock Brian.,G,distractor_agreement_relational_noun,G,"{'G': 5.14453125, 'PREP': -2.330078125, 'DET': -4.56640625, 'SVA': -2.240234375}"
The universities hires Theodore.,SVA,regular_plural_subject_verb_agreement_2,SVA,"{'G': -0.99658203125, 'PREP': -2.041015625, 'DET': -2.40234375, 'SVA': 6.12109375}"
These waitresses talk about these hidden thesis.,DET,determiner_noun_agreement_with_adj_irregular_2,DET,"{'G': -2.513671875, 'PREP': -0.71728515625, 'DET': 8.4375, 'SVA': -1.8076171875}"
The guy reads.,G,regular_plural_subject_verb_agreement_2,G,"{'G': 5.11328125, 'PREP': -2.427734375, 'DET': -4.6171875, 'SVA': -2.02734375}"
That pepper had alarmed this adult.,G,determiner_noun_agreement_2,G,"{'G': 5.171875, 'PREP': -2.201171875, 'DET': -4.4375, 'SVA': -2.525390625}"
"On balance then, I think that the houses that we see on films won't really exist.",PREP,Preposition_Replacing,PREP,"{'G': 2.6328125, 'PREP': 3.375, 'DET': -4.4375, 'SVA': -4.12890625}"
Marla is attacking that man.,G,determiner_noun_agreement_irregular_2,G,"{'G': 5.17578125, 'PREP': -2.341796875, 'DET': -4.671875, 'SVA': -2.19140625}"
"There, Jacob approaches to him slowly and tells him.",PREP,Preposition_Unnecessary,G,"{'G': 4.94140625, 'PREP': -0.87890625, 'DET': -4.86328125, 'SVA': -3.236328125}"
The men isn't boasting.,SVA,irregular_plural_subject_verb_agreement_2,SVA,"{'G': -1.521484375, 'PREP': -1.6787109375, 'DET': -1.9130859375, 'SVA': 6.11328125}"
Walter wasn't observing Donald.,G,regular_plural_subject_verb_agreement_1,G,"{'G': 5.13671875, 'PREP': -2.419921875, 'DET': -4.65234375, 'SVA': -2.046875}"
Valerie wasn't passing every mountain.,G,animate_subject_trans,G,"{'G': 5.18359375, 'PREP': -2.2734375, 'DET': -4.74609375, 'SVA': -2.22265625}"
These teachers think about those uncertain waiter.,DET,determiner_noun_agreement_with_adjective_1,DET,"{'G': -2.25, 'PREP': -1.2734375, 'DET': 8.484375, 'SVA': -1.611328125}"
The scarf dry.,SVA,regular_plural_subject_verb_agreement_2,SVA,"{'G': -1.484375, 'PREP': -1.734375, 'DET': -1.798828125, 'SVA': 6.06640625}"
The jacket wasn't confusing those unsure people.,G,determiner_noun_agreement_with_adj_irregular_1,G,"{'G': 5.171875, 'PREP': -2.271484375, 'DET': -4.52734375, 'SVA': -2.392578125}"
"Secondly, the show started with a delay of 45 minutes, and because of this all my arrangements for that night were delayed.",PREP,Preposition_Replacing,PREP,"{'G': 2.611328125, 'PREP': 3.396484375, 'DET': -4.51171875, 'SVA': -4.06640625}"
Those people help those woman.,DET,determiner_noun_agreement_irregular_2,DET,"{'G': -2.431640625, 'PREP': -1.158203125, 'DET': 8.5078125, 'SVA': -1.47265625}"
Alexander could exit those smooth oasis.,DET,determiner_noun_agreement_with_adj_irregular_1,DET,"{'G': -2.568359375, 'PREP': -1.037109375, 'DET': 8.53125, 'SVA': -1.384765625}"
Lucille exits this gray restaurant.,G,determiner_noun_agreement_with_adj_2,G,"{'G': 5.1796875, 'PREP': -2.369140625, 'DET': -4.6328125, 'SVA': -2.189453125}"
