text,labels,UID,prediction,Probabilities
Richard aren't walking through this glacier.,SVA,regular_plural_subject_verb_agreement_1,SVA,"{'G': -2.009765625, 'PREP': -3.12890625, 'DET': -2.056640625, 'SVA': 9.3203125}"
Eric investigated himself.,G,anaphor_gender_agreement,G,"{'G': 7.125, 'PREP': -2.595703125, 'DET': -5.19140625, 'SVA': -2.74609375}"
That dancer who praised these dancers doubts all children consider Wayne to hire Steve.,G,distractor_agreement_relative_clause,G,"{'G': 4.03125, 'PREP': -2.775390625, 'DET': -5.94140625, 'SVA': 2.94921875}"
Gina loves herself.,G,anaphor_gender_agreement,G,"{'G': 7.10546875, 'PREP': -2.603515625, 'DET': -5.31640625, 'SVA': -2.59765625}"
That driver hadn't praised this lost actresses.,DET,determiner_noun_agreement_with_adj_2,DET,"{'G': -2.259765625, 'PREP': -2.818359375, 'DET': 11.0546875, 'SVA': -1.986328125}"
Joseph flees from Carolyn.,G,regular_plural_subject_verb_agreement_1,G,"{'G': 7.125, 'PREP': -2.60546875, 'DET': -5.1640625, 'SVA': -2.759765625}"
Katherine disgusted these alumnus.,DET,determiner_noun_agreement_irregular_2,DET,"{'G': -2.7421875, 'PREP': -2.669921875, 'DET': 11.21875, 'SVA': -1.5751953125}"
Veronica saw that hard scarf.,G,determiner_noun_agreement_with_adjective_1,G,"{'G': 7.19921875, 'PREP': -2.4765625, 'DET': -5.12109375, 'SVA': -3.109375}"
Kristin couldn't research these smooth oases.,G,determiner_noun_agreement_with_adj_irregular_2,G,"{'G': 7.2109375, 'PREP': -2.4453125, 'DET': -5.11328125, 'SVA': -3.189453125}"
The play worry Brett.,SVA,regular_plural_subject_verb_agreement_2,SVA,"{'G': -2.42578125, 'PREP': -3.140625, 'DET': -1.42578125, 'SVA': 9.4453125}"
Kevin was irritated.,G,passive_2,G,"{'G': 7.171875, 'PREP': -2.529296875, 'DET': -5.13671875, 'SVA': -2.98046875}"
The shawls hasn't disgusted Judy.,SVA,regular_plural_subject_verb_agreement_2,SVA,"{'G': -2.087890625, 'PREP': -3.19921875, 'DET': -1.8388671875, 'SVA': 9.3671875}"
Some child haven't obliged this girl's senators to nod.,SVA,irregular_plural_subject_verb_agreement_1,SVA,"{'G': -1.7734375, 'PREP': -3.212890625, 'DET': -2.240234375, 'SVA': 9.2421875}"
Valerie says Gary appreciates himself.,G,principle_A_domain_3,G,"{'G': 7.1640625, 'PREP': -2.53125, 'DET': -5.26953125, 'SVA': -2.837890625}"
All doctors drove to this hill.,G,irregular_past_participle_verbs,G,"{'G': 7.2109375, 'PREP': -2.43359375, 'DET': -5.23828125, 'SVA': -3.11328125}"
The man bother Veronica.,SVA,irregular_plural_subject_verb_agreement_2,SVA,"{'G': -2.296875, 'PREP': -3.154296875, 'DET': -1.6181640625, 'SVA': 9.421875}"
Bill sounded like that out in the open alumni.,DET,determiner_noun_agreement_with_adj_irregular_1,DET,"{'G': -2.724609375, 'PREP': -2.578125, 'DET': 11.2109375, 'SVA': -1.7509765625}"
The chairs is bothering some women.,SVA,regular_plural_subject_verb_agreement_1,SVA,"{'G': -2.1015625, 'PREP': -3.212890625, 'DET': -1.8251953125, 'SVA': 9.375}"
Laura hadn't praised those scared driver.,DET,determiner_noun_agreement_with_adjective_1,DET,"{'G': -2.583984375, 'PREP': -2.76953125, 'DET': 11.203125, 'SVA': -1.66015625}"
Karen is kissing this troubled cashier.,G,determiner_noun_agreement_with_adjective_1,G,"{'G': 7.203125, 'PREP': -2.4765625, 'DET': -5.16796875, 'SVA': -3.078125}"
Nancy haven't found Danielle.,SVA,regular_plural_subject_verb_agreement_1,SVA,"{'G': -2.109375, 'PREP': -3.18359375, 'DET': -1.85546875, 'SVA': 9.375}"
A grandson of a lot of teenagers do alarm Marie.,SVA,distractor_agreement_relational_noun,SVA,"{'G': -2.125, 'PREP': -3.0390625, 'DET': -2.01953125, 'SVA': 9.328125}"
Some media are scaring Mark.,G,irregular_plural_subject_verb_agreement_1,G,"{'G': 7.125, 'PREP': -2.591796875, 'DET': -5.14453125, 'SVA': -2.798828125}"
That teacher revealed these teachers.,G,determiner_noun_agreement_1,G,"{'G': 7.1171875, 'PREP': -2.64453125, 'DET': -4.81640625, 'SVA': -2.98046875}"
Joel doesn't confuse that organizations.,DET,determiner_noun_agreement_2,DET,"{'G': -2.234375, 'PREP': -2.853515625, 'DET': 11.0390625, 'SVA': -1.9755859375}"
Kendra talks to those content adult.,DET,determiner_noun_agreement_with_adj_2,DET,"{'G': -2.697265625, 'PREP': -2.625, 'DET': 11.1328125, 'SVA': -1.646484375}"
The teachers has hidden Jessica.,SVA,regular_plural_subject_verb_agreement_2,SVA,"{'G': -2.083984375, 'PREP': -3.171875, 'DET': -1.884765625, 'SVA': 9.3515625}"
Some library that insulted women expect some university to talk about Brett.,SVA,distractor_agreement_relative_clause,SVA,"{'G': -2.041015625, 'PREP': -3.150390625, 'DET': -1.994140625, 'SVA': 9.34375}"
The other reason I mentioned earlier is a request off the whole class.,PREP,Preposition_Replacing,PREP,"{'G': 0.99658203125, 'PREP': 5.71484375, 'DET': -5.67578125, 'SVA': -5.2734375}"
"Three years passed and, as is normal between friends, she knew a lot of things about them, as her friends knew a lot about her",G,Preposition_Replacing,PREP,"{'G': 0.9716796875, 'PREP': 5.703125, 'DET': -5.69140625, 'SVA': -5.19921875}"
When the show had finished we decided to go for a snack to the theatre restaurant and it was closed without anyone giving any reason.,PREP,Preposition_Replacing,PREP,"{'G': 2.14453125, 'PREP': 5.25, 'DET': -6.69921875, 'SVA': -5.7265625}"
Stephanie questions that sick adult.,G,determiner_noun_agreement_with_adj_2,G,"{'G': 7.13671875, 'PREP': -2.61328125, 'DET': -5.01953125, 'SVA': -2.880859375}"
Linda has noticed every tomato that Brian shouldn't hide.,G,wh_questions_object_gap,G,"{'G': 7.2421875, 'PREP': -2.330078125, 'DET': -5.36328125, 'SVA': -3.224609375}"
Waitresses drive to that school.,G,determiner_noun_agreement_1,G,"{'G': 7.16796875, 'PREP': -2.53515625, 'DET': -5.08984375, 'SVA': -2.9921875}"
This library is annoying Ann.,G,regular_plural_subject_verb_agreement_1,G,"{'G': 7.09765625, 'PREP': -2.626953125, 'DET': -5.20703125, 'SVA': -2.65234375}"
At the end I had to go home as it was closed because the coffee pot did not work.,PREP,Preposition_Replacing,PREP,"{'G': 2.486328125, 'PREP': 4.84375, 'DET': -6.70703125, 'SVA': -5.6484375}"
The documentaries about Spain don't astound Anna.,G,distractor_agreement_relational_noun,G,"{'G': 7.1328125, 'PREP': -2.55859375, 'DET': -5.15625, 'SVA': -2.869140625}"
The shawl was confusing this patients.,DET,determiner_noun_agreement_1,DET,"{'G': -2.048828125, 'PREP': -2.87890625, 'DET': 10.9375, 'SVA': -2.126953125}"
A government that hadn't embarrassed many universities haven't turned out to scream.,SVA,distractor_agreement_relative_clause,SVA,"{'G': -2.271484375, 'PREP': -3.119140625, 'DET': -1.7294921875, 'SVA': 9.40625}"
I would prefer a tent because I'll be in touch with nature and I could listen to the sounds of the night.,G,Preposition_Missing,PREP,"{'G': 2.453125, 'PREP': 4.89453125, 'DET': -6.71484375, 'SVA': -5.6875}"
Katherine can clean that small dress.,G,determiner_noun_agreement_with_adjective_1,G,"{'G': 7.2265625, 'PREP': -2.404296875, 'DET': -5.2109375, 'SVA': -3.19140625}"
The paralyses disturb Frank.,G,irregular_plural_subject_verb_agreement_1,G,"{'G': 6.921875, 'PREP': -2.8203125, 'DET': -5.00390625, 'SVA': -2.22265625}"
The paintings of that skirt worries Sheila.,SVA,distractor_agreement_relational_noun,SVA,"{'G': -2.052734375, 'PREP': -3.056640625, 'DET': -2.103515625, 'SVA': 9.3203125}"
"We will serve you dinner and some college students are going to sing, play musical instruments and so on, but you can join in if you wish.",G,Preposition_Missing,PREP,"{'G': 2.27734375, 'PREP': 5.078125, 'DET': -6.5625, 'SVA': -5.7890625}"
A school that does annoy a lot of customers judges that doctor to exit Spain.,G,distractor_agreement_relative_clause,G,"{'G': 7.2109375, 'PREP': -2.234375, 'DET': -5.80859375, 'SVA': -2.943359375}"
No student is firing fewer than three drivers.,G,superlative_quantifiers_1,G,"{'G': 7.2421875, 'PREP': -2.259765625, 'DET': -5.4375, 'SVA': -3.28125}"
Most pedestrians who thought about Amelia exercises.,SVA,distractor_agreement_relative_clause,SVA,"{'G': -2.15625, 'PREP': -3.11328125, 'DET': -1.88671875, 'SVA': 9.3515625}"
Melanie was looking like this green print.,G,determiner_noun_agreement_with_adj_2,G,"{'G': 7.2265625, 'PREP': -2.40234375, 'DET': -5.2265625, 'SVA': -3.193359375}"
Jessica has broken that hidden fork.,G,determiner_noun_agreement_with_adj_2,G,"{'G': 7.22265625, 'PREP': -2.42578125, 'DET': -5.16796875, 'SVA': -3.212890625}"
All pedestrians clearly yell.,G,npi_present_2,G,"{'G': 7.15625, 'PREP': -2.54296875, 'DET': -5.14453125, 'SVA': -2.94140625}"
A photograph of the grocery stores does appear.,G,distractor_agreement_relational_noun,G,"{'G': 7.2421875, 'PREP': -2.1328125, 'DET': -5.83984375, 'SVA': -3.1875}"
We can't listen to music at class either.,PREP,Preposition_Replacing,G,"{'G': 5.48828125, 'PREP': 0.89306640625, 'DET': -6.66796875, 'SVA': -4.265625}"
The organization that has shocked these ladies motivate Katherine to forfeit.,SVA,distractor_agreement_relative_clause,SVA,"{'G': -2.1953125, 'PREP': -3.125, 'DET': -1.8193359375, 'SVA': 9.3828125}"
Kristin hasn't dropped by this hard art galleries.,DET,determiner_noun_agreement_with_adjective_1,DET,"{'G': -2.458984375, 'PREP': -2.54296875, 'DET': 11.0234375, 'SVA': -2.072265625}"
I have given a lot of information about the international student conference.,G,Preposition_Replacing,G,"{'G': 6.0078125, 'PREP': 0.4306640625, 'DET': -6.8359375, 'SVA': -4.2421875}"
This driver wasn't breaking these dish.,DET,determiner_noun_agreement_1,DET,"{'G': -2.498046875, 'PREP': -2.876953125, 'DET': 11.1953125, 'SVA': -1.6337890625}"
Cindy toured those clean movie theater.,DET,determiner_noun_agreement_with_adj_2,DET,"{'G': -2.732421875, 'PREP': -2.65234375, 'DET': 11.1796875, 'SVA': -1.58984375}"
Those children argue about that medium.,G,determiner_noun_agreement_irregular_2,G,"{'G': 7.1328125, 'PREP': -2.59375, 'DET': -4.890625, 'SVA': -3.021484375}"
Most women weren't arriving at a lot of schools.,G,irregular_plural_subject_verb_agreement_1,G,"{'G': 7.2421875, 'PREP': -2.322265625, 'DET': -5.35546875, 'SVA': -3.259765625}"
I went back to my chair and when I looked up I saw my head teacher walking through the door with the being behind him.,G,Preposition_Replacing,PREP,"{'G': 2.23828125, 'PREP': 5.16015625, 'DET': -6.71484375, 'SVA': -5.73046875}"
I came second in last year's swimming competition and I have enrolled photography classes.,PREP,Preposition_Missing,G,"{'G': 4.765625, 'PREP': 1.53515625, 'DET': -6.484375, 'SVA': -4.28515625}"
That pedestrian found this nuclei.,DET,determiner_noun_agreement_irregular_1,DET,"{'G': -2.76171875, 'PREP': -2.404296875, 'DET': 11.078125, 'SVA': -1.876953125}"
"The next day, all the class knew it.",PREP,Preposition_Missing,G,"{'G': 4.7109375, 'PREP': 1.6796875, 'DET': -6.5078125, 'SVA': -4.43359375}"
Kendra skated around those oases.,G,determiner_noun_agreement_irregular_2,G,"{'G': 7.1875, 'PREP': -2.513671875, 'DET': -5.10546875, 'SVA': -3.046875}"
Ruth has thought that she had kissed Laurie.,G,principle_A_case_1,G,"{'G': 7.234375, 'PREP': -2.328125, 'DET': -5.4375, 'SVA': -3.1640625}"
We are especially looking forward to going on the river trip to Greenwich and the sightseeing by bus.,PREP,Preposition_Missing,G,"{'G': 5.33203125, 'PREP': 1.1376953125, 'DET': -6.76953125, 'SVA': -4.296875}"
Karla are escaping from Helen.,SVA,regular_plural_subject_verb_agreement_1,SVA,"{'G': -2.130859375, 'PREP': -3.15625, 'DET': -1.8681640625, 'SVA': 9.375}"
All children haven't insulted Suzanne.,G,irregular_plural_subject_verb_agreement_1,G,"{'G': 7.15625, 'PREP': -2.55078125, 'DET': -5.0859375, 'SVA': -2.97265625}"
Eric had bought those foot.,DET,determiner_noun_agreement_irregular_2,DET,"{'G': -2.55078125, 'PREP': -2.783203125, 'DET': 11.1796875, 'SVA': -1.6787109375}"
Kathleen isn't attacking that woman.,G,determiner_noun_agreement_irregular_2,G,"{'G': 7.1796875, 'PREP': -2.52734375, 'DET': -5.04296875, 'SVA': -3.0703125}"
I write you this letter because I want to tell you about my experiences at the festival.,G,Preposition_Missing,PREP,"{'G': 1.8681640625, 'PREP': 5.46484375, 'DET': -6.51171875, 'SVA': -5.70703125}"
Nina does say Paul could cure himself.,G,principle_A_domain_3,G,"{'G': 7.23046875, 'PREP': -2.392578125, 'DET': -5.30859375, 'SVA': -3.140625}"
"I saw your advertisement for your show in the circle theatre, over the rainbow.",PREP,Preposition_Replacing,G,"{'G': 4.8671875, 'PREP': 1.4404296875, 'DET': -6.625, 'SVA': -4.19140625}"
Timothy escaped from that cashier.,G,determiner_noun_agreement_1,G,"{'G': 7.1875, 'PREP': -2.513671875, 'DET': -5.16015625, 'SVA': -3.0078125}"
Some waitresses who would embarrass Steve cleans many skirts.,SVA,distractor_agreement_relative_clause,SVA,"{'G': -2.072265625, 'PREP': -3.14453125, 'DET': -1.9619140625, 'SVA': 9.3359375}"
Lawrence has lifted that feet.,DET,determiner_noun_agreement_irregular_2,DET,"{'G': -2.673828125, 'PREP': -2.4765625, 'DET': 11.109375, 'SVA': -1.9072265625}"
"Weapons are designed to kill and defend in a fight. In the Second World War so many Germans were killed. Also many people died in other regions,",G,Preposition_Replacing,PREP,"{'G': 1.876953125, 'PREP': 5.4375, 'DET': -6.54296875, 'SVA': -5.68359375}"
The lady is hugging Janice.,G,regular_plural_subject_verb_agreement_2,G,"{'G': 7.11328125, 'PREP': -2.607421875, 'DET': -5.29296875, 'SVA': -2.640625}"
Donna does scan those newspaper article.,DET,determiner_noun_agreement_1,DET,"{'G': -2.712890625, 'PREP': -2.62890625, 'DET': 11.171875, 'SVA': -1.6455078125}"
The children hasn't cleaned the bank.,SVA,irregular_plural_subject_verb_agreement_2,SVA,"{'G': -2.150390625, 'PREP': -3.150390625, 'DET': -1.837890625, 'SVA': 9.375}"
Samantha hadn't hidden that person.,G,determiner_noun_agreement_irregular_1,G,"{'G': 7.203125, 'PREP': -2.455078125, 'DET': -5.05859375, 'SVA': -3.22265625}"
Julia haven't hidden most art galleries.,SVA,regular_plural_subject_verb_agreement_1,SVA,"{'G': -1.9931640625, 'PREP': -3.1796875, 'DET': -2.02734375, 'SVA': 9.3203125}"
Despite this we were still looking forward to the show and Danny Brook.,G,Preposition_Unnecessary,G,"{'G': 4.7109375, 'PREP': 1.5751953125, 'DET': -6.53515625, 'SVA': -4.234375}"
Anna works with these lucky man.,DET,determiner_noun_agreement_with_adj_irregular_2,DET,"{'G': -2.806640625, 'PREP': -2.5703125, 'DET': 11.1875, 'SVA': -1.603515625}"
I'm not sure if I can say whether technology has changed our life in a positive way or not.,G,Preposition_Missing,G,"{'G': 4.7890625, 'PREP': 1.6708984375, 'DET': -6.62109375, 'SVA': -4.45703125}"
In answer your questions : I would like to travel in July.,PREP,Preposition_Missing,PREP,"{'G': 1.9189453125, 'PREP': 5.29296875, 'DET': -6.51953125, 'SVA': -5.53125}"
The man mutters.,G,irregular_plural_subject_verb_agreement_1,G,"{'G': 7.0234375, 'PREP': -2.76171875, 'DET': -4.94140625, 'SVA': -2.51171875}"
"To sum up, there are many other discoveries related to modern technology which affect my daily life.",G,Preposition_Replacing,G,"{'G': 5.5234375, 'PREP': 0.91552734375, 'DET': -6.796875, 'SVA': -4.19921875}"
A niece of a lot of cashiers implores Matt to ascend a lot of steps.,G,distractor_agreement_relational_noun,G,"{'G': 7.23046875, 'PREP': -2.24609375, 'DET': -5.76171875, 'SVA': -3.0078125}"
The shawls warps.,SVA,regular_plural_subject_verb_agreement_2,SVA,"{'G': -2.0234375, 'PREP': -3.197265625, 'DET': -1.9169921875, 'SVA': 9.328125}"
Michelle had thought about herself scaring Heather.,G,principle_A_case_2,G,"{'G': 7.21484375, 'PREP': -2.41796875, 'DET': -5.30859375, 'SVA': -3.087890625}"
Matt hates those waiters.,G,determiner_noun_agreement_1,G,"{'G': 7.11328125, 'PREP': -2.65234375, 'DET': -4.91015625, 'SVA': -2.8828125}"
Pat was very frightened by this situation.,G,Preposition_Replacing,G,"{'G': 7.2578125, 'PREP': -2.220703125, 'DET': -5.60546875, 'SVA': -3.234375}"
I trusted him and told him the truth.,G,Preposition_Unnecessary,G,"{'G': 5.84375, 'PREP': 0.490966796875, 'DET': -6.75390625, 'SVA': -4.14453125}"
Nina did think Gina's nephew praises himself.,G,principle_A_domain_3,G,"{'G': 7.19921875, 'PREP': -2.46875, 'DET': -5.25390625, 'SVA': -3.01953125}"
Erin reveals that orange feet.,DET,determiner_noun_agreement_with_adj_irregular_1,DET,"{'G': -2.697265625, 'PREP': -2.482421875, 'DET': 11.078125, 'SVA': -1.86328125}"
The hidden sketches aren't important.,G,irregular_past_participle_adjectives,G,"{'G': 7.1796875, 'PREP': -2.486328125, 'DET': -5.0859375, 'SVA': -3.13671875}"
I really think that living in the future will be like living on the moon - very exciting.,G,Preposition_Replacing,G,"{'G': 4.6328125, 'PREP': 1.759765625, 'DET': -6.58984375, 'SVA': -4.37890625}"
"When we arrived to the shopping centre, I saw a lot of people.",PREP,Preposition_Replacing,PREP,"{'G': 1.587890625, 'PREP': 5.5859375, 'DET': -6.3515625, 'SVA': -5.546875}"
"After I waited for about 45 minutes the show suddenly started but I realised that the main actor Danny Brook, who was the reason why I went to the show, had been replaced by another actor, who couldn't sing half as well as Brook.",G,Preposition_Replacing,PREP,"{'G': 3.076171875, 'PREP': 4.296875, 'DET': -6.890625, 'SVA': -5.55859375}"
Who haven't Florence's employees that can visit Beth's plumbers aggravated?,G,complex_NP_island,G,"{'G': 7.21875, 'PREP': -2.353515625, 'DET': -5.4140625, 'SVA': -3.123046875}"
The pedestrian haven't ascended that mountain.,SVA,regular_plural_subject_verb_agreement_2,SVA,"{'G': -2.18359375, 'PREP': -3.150390625, 'DET': -1.8076171875, 'SVA': 9.390625}"
The alumnus whisper.,SVA,irregular_plural_subject_verb_agreement_2,SVA,"{'G': -2.359375, 'PREP': -3.158203125, 'DET': -1.51171875, 'SVA': 9.4453125}"
Michael is remembered by some ladies.,G,animate_subject_passive,G,"{'G': 7.23828125, 'PREP': -2.359375, 'DET': -5.44921875, 'SVA': -3.08984375}"
I am writing regarding to our visit to the Circle Theatre on the 17th June.,PREP,Preposition_Unnecessary,PREP,"{'G': 0.0258331298828125, 'PREP': 5.4453125, 'DET': -3.34375, 'SVA': -5.24609375}"
"But the most important thing was that it would be really surprising to her, because she could hardly expect such a present.",PREP,Preposition_Replacing,G,"{'G': 5.18359375, 'PREP': 1.328125, 'DET': -6.72265625, 'SVA': -4.4375}"
There was no information why it was closed and if it would be open at all.,PREP,Preposition_Missing,PREP,"{'G': 1.865234375, 'PREP': 5.40625, 'DET': -6.5234375, 'SVA': -5.61328125}"
Kristen sounded like that serious patients.,DET,determiner_noun_agreement_with_adjective_1,DET,"{'G': -2.703125, 'PREP': -2.6015625, 'DET': 11.1796875, 'SVA': -1.728515625}"
Danielle could break those blue teeth.,G,determiner_noun_agreement_with_adj_irregular_1,G,"{'G': 7.1875, 'PREP': -2.509765625, 'DET': -5.08203125, 'SVA': -3.08203125}"
The students that hadn't confused Jennifer leave.,G,distractor_agreement_relative_clause,G,"{'G': 7.10546875, 'PREP': -2.53125, 'DET': -5.48828125, 'SVA': -2.591796875}"
Lisa did investigate that most ladies won't notice those customers.,G,wh_vs_that_no_gap,G,"{'G': 7.234375, 'PREP': -2.34765625, 'DET': -5.26953125, 'SVA': -3.27734375}"
"Finally, if I have any chance to choose activities, I will choose basketball and Sailing with no doubt because I would love to make friends through these kinds of sports.",G,Preposition_Replacing,PREP,"{'G': 1.75390625, 'PREP': 5.5390625, 'DET': -6.40625, 'SVA': -5.7421875}"
Karla hasn't helped these nice girl.,DET,determiner_noun_agreement_with_adj_2,DET,"{'G': -2.654296875, 'PREP': -2.72265625, 'DET': 11.1796875, 'SVA': -1.609375}"
These hats might not ever soak.,G,sentential_negation_npi_licensor_present,G,"{'G': 7.2109375, 'PREP': -2.390625, 'DET': -5.07421875, 'SVA': -3.35546875}"
Sarah hires this waiter.,G,determiner_noun_agreement_1,G,"{'G': 7.06640625, 'PREP': -2.72265625, 'DET': -4.7265625, 'SVA': -2.845703125}"
Amanda could bore that alumni.,DET,determiner_noun_agreement_irregular_2,DET,"{'G': -2.451171875, 'PREP': -2.767578125, 'DET': 11.125, 'SVA': -1.8447265625}"
Timothy loved this boy.,G,determiner_noun_agreement_1,G,"{'G': 7.109375, 'PREP': -2.646484375, 'DET': -4.76171875, 'SVA': -3.0234375}"
Those waitresses criticize these hidden child.,DET,determiner_noun_agreement_with_adj_irregular_2,DET,"{'G': -2.609375, 'PREP': -2.7265625, 'DET': 11.1640625, 'SVA': -1.6787109375}"
The cafe is disappearing.,G,regular_plural_subject_verb_agreement_2,G,"{'G': 7.1796875, 'PREP': -2.484375, 'DET': -5.265625, 'SVA': -2.974609375}"
The men clean that library.,G,irregular_plural_subject_verb_agreement_2,G,"{'G': 7.109375, 'PREP': -2.62890625, 'DET': -5.0390625, 'SVA': -2.810546875}"
That company has astounded that child.,G,determiner_noun_agreement_irregular_2,G,"{'G': 7.19921875, 'PREP': -2.4375, 'DET': -5.23046875, 'SVA': -3.11328125}"
Most associations buy those libraries.,G,regular_plural_subject_verb_agreement_1,G,"{'G': 7.1171875, 'PREP': -2.638671875, 'DET': -4.89453125, 'SVA': -2.9375}"
The waiters talks about Brian.,SVA,regular_plural_subject_verb_agreement_2,SVA,"{'G': -2.130859375, 'PREP': -3.171875, 'DET': -1.818359375, 'SVA': 9.375}"
It will be relaxing to go to Greenwich in the afternoon looking though the river.,PREP,Preposition_Replacing,PREP,"{'G': 1.8896484375, 'PREP': 5.37109375, 'DET': -6.53125, 'SVA': -5.5625}"
Brian did argue about these medium.,DET,determiner_noun_agreement_irregular_1,DET,"{'G': -2.515625, 'PREP': -2.8125, 'DET': 11.171875, 'SVA': -1.6953125}"
Theresa had loved those out in the open patient.,DET,determiner_noun_agreement_with_adj_2,DET,"{'G': -2.580078125, 'PREP': -2.703125, 'DET': 11.21875, 'SVA': -1.77734375}"
Katherine disturbed that displeased driver.,G,determiner_noun_agreement_with_adjective_1,G,"{'G': 7.13671875, 'PREP': -2.6015625, 'DET': -5.0546875, 'SVA': -2.869140625}"
The banks was listening to Veronica.,SVA,regular_plural_subject_verb_agreement_2,SVA,"{'G': -2.150390625, 'PREP': -3.1171875, 'DET': -1.8759765625, 'SVA': 9.3671875}"
Who would Monet aggravate while investigating Renee?,G,adjunct_island,G,"{'G': 7.1953125, 'PREP': -2.4140625, 'DET': -5.33984375, 'SVA': -3.04296875}"
Ronald hadn't discussed that busy man.,G,determiner_noun_agreement_with_adj_irregular_1,G,"{'G': 7.21484375, 'PREP': -2.431640625, 'DET': -5.078125, 'SVA': -3.2578125}"
Most students hide that yellow mouse.,G,determiner_noun_agreement_with_adj_irregular_2,G,"{'G': 7.109375, 'PREP': -2.642578125, 'DET': -4.91015625, 'SVA': -2.88671875}"
Some actress has passed at least nine schools.,G,superlative_quantifiers_2,G,"{'G': 7.25, 'PREP': -2.255859375, 'DET': -5.4921875, 'SVA': -3.248046875}"
Many cashiers were aggravated.,G,passive_2,G,"{'G': 7.15625, 'PREP': -2.556640625, 'DET': -5.11328125, 'SVA': -2.92578125}"
Tonya will respect this orange oases.,DET,determiner_noun_agreement_with_adj_irregular_1,DET,"{'G': -2.626953125, 'PREP': -2.611328125, 'DET': 11.09375, 'SVA': -1.765625}"
Steven has disliked these important guest.,DET,determiner_noun_agreement_with_adjective_1,DET,"{'G': -2.603515625, 'PREP': -2.775390625, 'DET': 11.203125, 'SVA': -1.6328125}"
But it has advantages as well disadvantages.,PREP,Preposition_Missing,PREP,"{'G': 2.173828125, 'PREP': 5.234375, 'DET': -6.65625, 'SVA': -5.765625}"
Even a lot of waiters had certainly divorced.,G,npi_present_1,G,"{'G': 7.2421875, 'PREP': -2.3203125, 'DET': -5.44140625, 'SVA': -3.169921875}"
The child are profiting.,SVA,irregular_plural_subject_verb_agreement_2,SVA,"{'G': -2.345703125, 'PREP': -3.166015625, 'DET': -1.5302734375, 'SVA': 9.4375}"
I am writing to you in connection with our next programme in London from 13th March to 14th March.,G,Preposition_Missing,PREP,"{'G': 2.65625, 'PREP': 4.515625, 'DET': -6.6640625, 'SVA': -5.46875}"
Anna hasn't researched this bank that does work with Danielle.,G,wh_questions_subject_gap,G,"{'G': 7.26171875, 'PREP': -2.27734375, 'DET': -5.37890625, 'SVA': -3.33984375}"
A dancer does say every man criticizes himself.,G,principle_A_domain_3,G,"{'G': 7.2421875, 'PREP': -2.296875, 'DET': -5.51953125, 'SVA': -3.15625}"
Please write me with your answer as quickly as possible.,PREP,Preposition_Missing,PREP,"{'G': -0.33935546875, 'PREP': 5.33203125, 'DET': -3.248046875, 'SVA': -4.5}"
Carol have complained about music.,SVA,regular_plural_subject_verb_agreement_1,SVA,"{'G': -2.154296875, 'PREP': -3.123046875, 'DET': -1.8837890625, 'SVA': 9.359375}"
These men wasn't leaving Alexander.,SVA,irregular_plural_subject_verb_agreement_1,SVA,"{'G': -2.025390625, 'PREP': -3.1484375, 'DET': -2.00390625, 'SVA': 9.3203125}"
Gary scares that woman.,G,determiner_noun_agreement_irregular_2,G,"{'G': 7.0546875, 'PREP': -2.73828125, 'DET': -4.87890625, 'SVA': -2.68359375}"
"First of all, we are happy to have won the first prize on your competition.",PREP,Preposition_Replacing,PREP,"{'G': 0.740234375, 'PREP': 5.7109375, 'DET': -5.27734375, 'SVA': -5.171875}"
Marla might say that she hadn't fled from Dana.,G,principle_A_case_1,G,"{'G': 7.23828125, 'PREP': -2.361328125, 'DET': -5.30859375, 'SVA': -3.22265625}"
We would like to ask if we could go to this show on the 15th March instead of doing the visit to the Science Museum.,G,Preposition_Replacing,G,"{'G': 6.00390625, 'PREP': 0.337158203125, 'DET': -6.64453125, 'SVA': -4.265625}"
Bill cured that orange snakes.,DET,determiner_noun_agreement_with_adjective_1,DET,"{'G': -2.724609375, 'PREP': -2.5, 'DET': 11.1015625, 'SVA': -1.783203125}"
This actor was breaking those out in the open cup.,DET,determiner_noun_agreement_with_adjective_1,DET,"{'G': -2.693359375, 'PREP': -2.65625, 'DET': 11.234375, 'SVA': -1.6806640625}"
The Lutherans notice these smooth book.,DET,determiner_noun_agreement_with_adjective_1,DET,"{'G': -2.61328125, 'PREP': -2.673828125, 'DET': 11.1484375, 'SVA': -1.7734375}"
Donald is hurting these unemployed person.,DET,determiner_noun_agreement_with_adj_irregular_1,DET,"{'G': -2.857421875, 'PREP': -2.533203125, 'DET': 11.1796875, 'SVA': -1.5712890625}"
The Lutherans hasn't loved Janet.,SVA,regular_plural_subject_verb_agreement_1,SVA,"{'G': -2.04296875, 'PREP': -3.1796875, 'DET': -1.9384765625, 'SVA': 9.34375}"
The advantage of the Internet is that I can do all my shopping over the Internet.,G,Preposition_Replacing,G,"{'G': 5.53125, 'PREP': 0.9443359375, 'DET': -6.7578125, 'SVA': -4.3046875}"
That candle darkened.,G,inchoative,G,"{'G': 7.0859375, 'PREP': -2.689453125, 'DET': -4.96484375, 'SVA': -2.75390625}"
It is that I have to come back my house by 11 o'clock at night.,PREP,Preposition_Missing,PREP,"{'G': 1.40625, 'PREP': 5.671875, 'DET': -6.10546875, 'SVA': -5.58203125}"
